户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
1室1厅,低楼层/共9层,54.87,平层/精装,162.0,新于庄园,顺义,配备电梯,2023年08月06日,普通住宅,29525
2室1厅,中楼层/共11层,89.42,平层/简装,160.0,首创悦树湾,顺义,配备电梯,2023年08月07日,普通住宅,17894
3室1厅,中楼层/共18层,112.44,平层/简装,470.0,怡馨家园,顺义,配备电梯,2023年08月06日,普通住宅,41801
4室2厅,高楼层/共7层,210.83,错层/精装,860.0,香花畦家园,顺义,配备电梯,2023年08月04日,普通住宅,40792
3室1厅,中楼层/共6层,105.05,平层/精装,395.0,蓝星花园,顺义,无,2023年07月28日,普通住宅,37602
1室1厅,中楼层/共6层,61.41,平层/精装,230.0,清岚花园回民营一区,顺义,无,2023年07月27日,普通住宅,37454
2室2厅,中楼层/共6层,89.09,平层/精装,375.0,万科城市花园,顺义,无,2023年07月25日,普通住宅,42093
2室1厅,中楼层/共11层,78.21,平层/精装,233.0,锦悦嘉苑,顺义,配备电梯,2023年07月22日,普通住宅,29792
2室1厅,底层/共6层,84.46,平层/简装,229.0,石园南区,顺义,无,2023年07月21日,普通住宅,27114
3室1厅,中楼层/共17层,92.42,平层/精装,328.0,中铁花溪渡,顺义,配备电梯,2023年07月19日,普通住宅,35491
1室1厅,高楼层/共27层,64.32,平层/精装,189.0,顺悦家园,顺义,配备电梯,2023年12月15日,普通住宅,29385
1室0厅,高楼层/共11层,53.36,平层/精装,199.0,焦各庄街2号院,顺义,配备电梯,2023年07月16日,普通住宅,37294
2室1厅,中楼层/共6层,73.63,平层/精装,320.0,三山新新家园,顺义,无,2023年08月12日,普通住宅,43461
2室1厅,低楼层/共6层,84.16,平层/简装,289.0,前进花园石门苑,顺义,无,2023年07月15日,普通住宅,34340
2室1厅,低楼层/共11层,81.18,平层/精装,158.0,张庄家园,顺义,配备电梯,2023年07月23日,普通住宅,19463
1室1厅,底层/共9层,54.87,平层/精装,161.0,新于庄园,顺义,配备电梯,2023年07月14日,普通住宅,29343
4室2厅,底层/共7层,167.19,错层/精装,780.0,香花畦家园,顺义,配备电梯,2023年09月18日,普通住宅,46654
2室1厅,中楼层/共11层,81.66,平层/简装,388.0,空港吉祥花园,顺义,配备电梯,2023年07月27日,普通住宅,47515
2室1厅,低楼层/共6层,69.55,平层/其他,215.0,石园北区,顺义,无,2023年07月06日,普通住宅,30914
1室1厅,中楼层/共16层,60.61,平层/精装,163.0,鼎顺嘉园东区,顺义,配备电梯,2023年07月05日,普通住宅,26894
3室1厅,低楼层/共13层,119.37,平层/精装,520.0,国兴城,顺义,配备电梯,2023年06月30日,普通住宅,43563
2室1厅,中楼层/共9层,94.25,平层/简装,393.0,怡馨家园,顺义,配备电梯,2023年06月29日,普通住宅,41698
1室1厅,低楼层/共14层,72.39,平层/精装,239.0,悦君家园,顺义,配备电梯,2023年06月27日,普通住宅,33016
2室1厅,底层/共6层,67.8,平层/精装,225.0,双兴南区,顺义,无,2023年08月25日,普通住宅,33186
2室2厅,中楼层/共10层,97.43,平层/精装,495.0,江山赋,顺义,配备电梯,2023年06月24日,普通住宅,50806
3室2厅,中楼层/共12层,155.53,平层/精装,478.0,米兰花园,顺义,配备电梯,2023年06月22日,普通住宅,30734
2室1厅,顶层/共9层,67.65,错层/精装,299.0,万科四季花城,顺义,配备电梯,2023年06月24日,普通住宅,44199
2室1厅,中楼层/共6层,111.47,平层/精装,410.0,双裕花园西区,顺义,无,2023年06月18日,普通住宅,36782
4室2厅,中楼层/共17层,168.08,平层/精装,555.0,金汉绿港二区,顺义,配备电梯,2023年06月08日,普通住宅,33020
2室1厅,中楼层/共6层,73.46,平层/精装,219.0,煤炭公司家属楼,顺义,无,2023年06月08日,普通住宅,29813
2室1厅,高楼层/共11层,81.18,平层/简装,316.0,中建国际城,顺义,配备电梯,2023年06月02日,普通住宅,38926
3室1厅,顶层/共11层,122.15,平层/精装,415.0,翠竹新村,顺义,配备电梯,2023年06月01日,普通住宅,33975
2室2厅,中楼层/共5层,121.8,平层/精装,670.0,阿凯笛亚庄园,顺义,配备电梯,2023年05月12日,普通住宅,55009
2室1厅,底层/共11层,80.34,平层/精装,378.0,空港吉祥花园,顺义,配备电梯,2023年05月11日,普通住宅,47051
3室2厅,高楼层/共6层,153.15,错层/精装,355.0,馨港庄园二区,顺义,配备电梯,2023年05月15日,普通住宅,23180
3室2厅,底层/共6层,110.94,平层/精装,345.0,丽喜花园,顺义,无,2023年06月07日,普通住宅,31098
3室2厅,中楼层/共7层,141.46,错层/简装,585.0,香花畦家园,顺义,配备电梯,2023年04月20日,普通住宅,41355
2室1厅,中楼层/共15层,92.39,平层/精装,355.0,智地香蜜湾,顺义,配备电梯,2023年04月20日,普通住宅,38425
2室2厅,中楼层/共6层,109.81,平层/精装,435.0,白露雅园东区,顺义,配备电梯,2023年04月20日,普通住宅,39614
3室2厅,中楼层/共6层,205.28,错层/简装,385.0,馨港庄园二区,顺义,配备电梯,2023年04月22日,普通住宅,18755
3室1厅,中楼层/共14层,144.03,平层/精装,718.0,中粮祥云国际生活区,顺义,配备电梯,2023年04月04日,普通住宅,49851
2室1厅,底层/共6层,75.27,平层/简装,285.0,裕祥花园,顺义,无,2023年04月04日,普通住宅,37864
3室2厅,中楼层/共5层,154.66,平层/简装,495.0,双裕花园西区,顺义,无,2023年03月15日,普通住宅,32006
1室1厅,底层/共16层,59.99,平层/简装,260.0,京奥港枫泉花园,顺义,配备电梯,2023年02月27日,普通住宅,43341
2室2厅,顶层/共6层,85.31,平层/简装,198.0,馨港庄园三区,顺义,无,2023年03月04日,普通住宅,23210
2室2厅,顶层/共6层,90.07,平层/精装,379.0,蓝星花园,顺义,无,2023年02月19日,普通住宅,42079
4室2厅,低楼层/共14层,224,平层/简装,1250.0,中粮祥云国际生活区,顺义,配备电梯,2023年02月09日,普通住宅,55804
3室2厅,中楼层/共5层,144.24,平层/简装,499.0,万科城市花园,顺义,无,2023年01月07日,普通住宅,34596
3室1厅,顶层/共12层,155.53,平层/简装,480.0,米兰花园,顺义,配备电梯,2022年11月19日,普通住宅,30863
2室1厅,低楼层/共10层,128.8,平层/精装,695.0,丽高王府,顺义,配备电梯,2022年11月25日,普通住宅,53960
3室2厅,低楼层/共13层,119.68,平层/精装,555.0,国兴城,顺义,配备电梯,2022年10月15日,普通住宅,46374
3室2厅,低楼层/共14层,136.33,平层/精装,717.0,万通天竺新新家园,顺义,配备电梯,2022年09月12日,普通住宅,52593
3室2厅,中楼层/共7层,108.97,平层/精装,333.0,天竺花园,顺义,无,2022年08月28日,普通住宅,30559
3室2厅,高楼层/共11层,209.33,平层/精装,1160.0,丽高王府,顺义,配备电梯,2022年04月08日,普通住宅,55415
4室2厅,中楼层/共11层,203.53,平层/精装,640.0,蓝天苑,顺义,配备电梯,2022年01月05日,普通住宅,31445
3室2厅,底层/共6层,132.54,平层/简装,365.0,丽喜花园,顺义,无,2022年01月05日,普通住宅,27539
3室1厅,中楼层/共4层,129.02,平层/精装,460.0,裕祥花园,顺义,无,2021年11月22日,普通住宅,35654
4室2厅,低楼层/共11层,213.1,平层/简装,626.0,蓝天苑,顺义,配备电梯,2021年09月07日,普通住宅,29376
2室1厅,中楼层/共12层,90.61,平层/精装,320.0,北京苏活四区,顺义,配备电梯,2020年07月04日,普通住宅,35317
2室1厅,高楼层/共6层,95.2,平层/精装,238.0,港馨家园东区,顺义,无,2023年12月30日,普通住宅,25000
2室1厅,顶层/共6层,92.75,平层/精装,240.0,石园北区,顺义,无,2023年12月30日,普通住宅,25877
2室1厅,高楼层/共16层,60.43,平层/其他,165.0,鼎顺嘉园东区,顺义,配备电梯,2023年12月29日,普通住宅,27305
2室1厅,高楼层/共15层,93.44,复式/简装,369.0,万科四季花城,顺义,配备电梯,2023年12月29日,普通住宅,39491
3室2厅,低楼层/共6层,114.47,平层/简装,313.0,石园北区,顺义,无,2023年12月29日,普通住宅,27344
2室1厅,中楼层/共9层,39.95,暂无数据/精装,100.0,旭辉26街区,顺义,配备电梯,2023年12月29日,公寓/公寓,25032
2室1厅,中楼层/共6层,74.59,平层/精装,245.0,西辛南区,顺义,无,2023年12月23日,普通住宅,32847
3室1厅,中楼层/共18层,128.63,平层/精装,408.0,中铁花溪渡,顺义,配备电梯,2023年12月21日,普通住宅,31719
2室2厅,顶层/共6层,73.23,平层/简装,189.0,石园北区,顺义,无,2023年12月18日,普通住宅,25810
2室2厅,底层/共15层,121.42,平层/精装,310.0,鲁能7号院水岸公馆,顺义,配备电梯,2023年12月17日,普通住宅,25532
1室1厅,低楼层/共27层,66.74,平层/精装,170.0,新马家园,顺义,配备电梯,2023年12月17日,普通住宅,25472
2室1厅,顶层/共6层,70.95,平层/简装,169.0,石园东区,顺义,无,2023年12月16日,普通住宅,23820
3室1厅,高楼层/共24层,86.25,平层/简装,282.0,幸福西区,顺义,配备电梯,2023年12月16日,普通住宅,32696
2室2厅,中楼层/共5层,94.55,平层/精装,365.0,前进花园牡丹苑,顺义,无,2023年12月16日,普通住宅,38604
2室1厅,高楼层/共14层,89.99,平层/简装,359.0,金地悦景台,顺义,配备电梯,2023年12月17日,普通住宅,39894
2室1厅,中楼层/共5层,72.18,平层/精装,196.0,幸福东区,顺义,无,2023年12月11日,普通住宅,27155
3室2厅,低楼层/共11层,94.28,平层/精装,325.0,香悦四季,顺义,配备电梯,2023年12月10日,普通住宅,34472
2室1厅,高楼层/共6层,64.85,平层/简装,179.0,仓上小区,顺义,无,2023年12月08日,普通住宅,27603
2室1厅,中楼层/共11层,82.69,平层/精装,238.0,香悦四季,顺义,配备电梯,2023年12月07日,普通住宅,28783
1室1厅,中楼层/共5层,47.53,平层/其他,135.0,铁路家属楼,顺义,无,2023年12月07日,普通住宅,28404
2室1厅,高楼层/共9层,91.74,平层/精装,468.0,明德家园,顺义,配备电梯,2023年12月07日,普通住宅,51014
2室1厅,中楼层/共15层,70.46,平层/精装,280.0,中建国际城,顺义,配备电梯,2023年12月04日,普通住宅,39739
5室3厅,底层/共4层,267.54,复式/简装,899.0,万科城市花园,顺义,无,2023年12月04日,普通住宅,33603
2室1厅,中楼层/共7层,118.08,错层/精装,498.0,香花畦家园,顺义,配备电梯,2023年12月03日,普通住宅,42175
3室1厅,中楼层/共5层,147.29,平层/精装,529.0,裕龙五区,顺义,配备电梯,2023年12月01日,普通住宅,35916
3室1厅,地下室/共6层,83.72,平层/简装,140.0,前进花园一区,顺义,无,2023年12月01日,普通住宅,16723
3室1厅,中楼层/共18层,96.2,平层/精装,330.0,中铁花溪渡,顺义,配备电梯,2023年12月01日,普通住宅,34304
3室2厅,顶层/共6层,141.85,平层/精装,306.0,馨港庄园二区,顺义,配备电梯,2023年11月30日,普通住宅,21573
2室1厅,顶层/共12层,81.63,平层/简装,255.0,梅兰居,顺义,配备电梯,2023年11月29日,普通住宅,31239
1室1厅,低楼层/共12层,51.28,平层/其他,143.0,澜西园四区,顺义,配备电梯,2023年11月30日,普通住宅,27887
3室1厅,低楼层/共20层,151.89,平层/简装,408.0,裕龙五区,顺义,配备电梯,2023年11月29日,普通住宅,26862
4室1厅,中楼层/共17层,156.8,平层/简装,550.0,金汉绿港二区,顺义,配备电梯,2023年11月27日,普通住宅,35077
3室1厅,顶层/共6层,80.05,平层/简装,218.0,仓上小区,顺义,无,2023年12月11日,普通住宅,27233
2室1厅,底层/共14层,84.26,平层/精装,296.0,吉祥雅筑,顺义,配备电梯,2023年11月27日,普通住宅,35130
3室1厅,中楼层/共8层,137.26,平层/精装,389.0,龙湖香醍溪岸北区,顺义,配备电梯,2023年11月23日,普通住宅,28341
3室1厅,低楼层/共11层,108.67,平层/精装,309.0,港馨家园东区,顺义,配备电梯,2023年11月20日,普通住宅,28435
4室2厅,底层/共3层,383.25,复式/精装,1325.0,誉天下三期,顺义,无,2023年11月19日,普通住宅,34573
2室1厅,中楼层/共6层,63.21,平层/简装,189.0,义宾北区,顺义,无,2023年11月17日,普通住宅,29901
7室2厅,地下室/共3层,382.1,复式/简装,2350.0,龙湾别墅,顺义,无,2023年12月27日,普通住宅,61503
2室1厅,高楼层/共6层,59.82,平层/简装,181.0,滨河小区,顺义,无,2023年11月18日,普通住宅,30258
3室2厅,顶层/共6层,93.69,复式/简装,282.0,港馨家园东区,顺义,无,2023年12月04日,普通住宅,30100
3室1厅,中楼层/共6层,112.68,平层/精装,330.0,西辛南区,顺义,无,2023年11月16日,普通住宅,29287
2室1厅,顶层/共6层,83.04,平层/精装,269.0,清岚花园汉民区,顺义,无,2023年11月13日,普通住宅,32395
2室1厅,中楼层/共19层,61.12,平层/简装,150.0,顺兴街17号院,顺义,配备电梯,2023年11月16日,普通住宅,24542
3室2厅,高楼层/共6层,161.37,平层/简装,419.0,东方太阳城,顺义,配备电梯,2023年11月13日,普通住宅,25966
1室1厅,中楼层/共6层,69.3,平层/其他,196.0,石园北区,顺义,无,2023年11月09日,普通住宅,28283
2室1厅,高楼层/共6层,70.58,平层/简装,198.0,石园北区,顺义,无,2023年11月08日,普通住宅,28054
1室1厅,中楼层/共28层,50.68,平层/简装,135.0,顺兴街17号院,顺义,配备电梯,2023年11月11日,普通住宅,26638
3室2厅,中楼层/共5层,123.23,平层/精装,320.0,马坡花园二区,顺义,无,2023年11月04日,普通住宅,25968
2室1厅,中楼层/共9层,70,平层/精装,359.0,空港吉祥花园,顺义,配备电梯,2023年11月03日,普通住宅,51286
2室1厅,顶层/共9层,74.3,平层/简装,385.0,空港吉祥花园,顺义,配备电梯,2023年11月02日,普通住宅,51817
1室1厅,顶层/共6层,63.94,复式/简装,175.0,澜西园四区,顺义,无,2023年11月11日,普通住宅,27370
2室1厅,中楼层/共9层,96.37,平层/精装,280.0,金宝花园北区,顺义,配备电梯,2023年11月01日,普通住宅,29055
2室1厅,低楼层/共6层,58.52,平层/精装,196.0,幸福东区,顺义,无,2023年10月30日,普通住宅,33493
2室1厅,中楼层/共6层,67.58,平层/简装,205.0,西辛北区,顺义,无,2023年10月30日,普通住宅,30335
3室2厅,底层/共15层,119.76,平层/精装,347.0,鲁能7号院溪园,顺义,配备电梯,2023年10月29日,普通住宅,28975
3室2厅,中楼层/共20层,129.86,平层/简装,478.0,金汉绿港三区,顺义,配备电梯,2023年10月26日,普通住宅,36809
3室1厅,底层/共6层,89.34,平层/简装,320.0,西平里,顺义,无,2023年10月26日,普通住宅,35819
2室1厅,顶层/共6层,84.27,平层/精装,210.0,石园北区,顺义,无,2023年10月20日,普通住宅,24920
5室1厅,顶层/共5层,193.34,复式/简装,600.0,裕龙五区,顺义,配备电梯,2023年10月20日,普通住宅,31034
2室1厅,高楼层/共6层,90.55,平层/简装,335.0,前进花园牡丹苑,顺义,无,2023年10月18日,普通住宅,36997
3室2厅,顶层/共7层,122.36,错层/精装,548.0,香花畦家园,顺义,配备电梯,2023年10月19日,普通住宅,44786
2室1厅,中楼层/共5层,74.17,平层/简装,239.0,双兴南区,顺义,无,2023年10月18日,普通住宅,32224
2室1厅,低楼层/共6层,85.03,平层/精装,259.0,东兴二区,顺义,无,2023年10月18日,普通住宅,30460
3室1厅,高楼层/共18层,90.86,平层/简装,369.0,金汉绿港三区,顺义,配备电梯,2023年10月13日,普通住宅,40612
2室1厅,顶层/共6层,71.93,平层/简装,298.0,建新南区,顺义,无,2023年10月12日,普通住宅,41430
2室1厅,顶层/共6层,97.33,平层/简装,300.0,白露雅园东区,顺义,无,2023年10月12日,普通住宅,30823
2室1厅,顶层/共6层,98.88,平层/简装,270.0,华英园,顺义,无,2023年10月12日,普通住宅,27306
1室1厅,底层/共11层,51.04,平层/精装,320.0,空港吉祥花园,顺义,配备电梯,2023年10月13日,普通住宅,62696
5室2厅,底层/共3层,384.12,复式/精装,1295.0,誉天下三期,顺义,无,2023年10月18日,普通住宅,33714
3室2厅,低楼层/共6层,125.31,平层/精装,310.0,马坡花园二区,顺义,无,2023年10月11日,普通住宅,24739
4室2厅,中楼层/共10层,126.57,平层/精装,460.0,香悦四季,顺义,配备电梯,2023年10月11日,普通住宅,36344
2室1厅,低楼层/共11层,81.33,平层/简装,149.0,安乐家园,顺义,无,2023年10月11日,普通住宅,18321
2室1厅,中楼层/共16层,104.7,平层/简装,328.0,石园北区,顺义,配备电梯,2023年10月08日,普通住宅,31328
3室1厅,顶层/共6层,128.99,平层/精装,383.0,裕龙西区,顺义,无,2023年10月27日,普通住宅,29693
2室1厅,高楼层/共6层,69.91,平层/简装,230.0,裕龙三区,顺义,无,2023年10月16日,普通住宅,32900
2室1厅,低楼层/共11层,89.42,平层/简装,156.0,首创悦树湾,顺义,配备电梯,2023年10月08日,普通住宅,17446
3室2厅,顶层/共6层,138.8,平层/简装,263.0,馨港庄园三区,顺义,无,2023年10月08日,普通住宅,18949
2室2厅,低楼层/共15层,95.33,复式/精装,365.0,万科四季花城,顺义,配备电梯,2023年10月11日,普通住宅,38289
3室1厅,顶层/共5层,88.69,平层/简装,208.0,丽喜花园,顺义,无,2023年10月03日,普通住宅,23453
2室1厅,底层/共12层,92.89,平层/简装,219.0,澜西园三区,顺义,配备电梯,2023年09月29日,普通住宅,23577
3室1厅,中楼层/共6层,129.59,平层/简装,446.0,裕龙西区,顺义,无,2023年09月25日,普通住宅,34417
3室2厅,高楼层/共8层,135.56,平层/精装,395.0,龙湖香醍溪岸北区,顺义,配备电梯,2023年09月23日,普通住宅,29139
3室1厅,中楼层/共18层,141.78,平层/简装,410.0,港馨家园福景苑,顺义,配备电梯,2023年09月21日,普通住宅,28919
1室1厅,低楼层/共15层,69.01,平层/精装,270.0,金汉绿港四区,顺义,配备电梯,2023年09月21日,普通住宅,39125
3室2厅,中楼层/共17层,121.39,平层/简装,385.0,北辰墅院1900,顺义,配备电梯,2023年09月18日,普通住宅,31716
3室1厅,中楼层/共11层,118.29,平层/简装,468.0,万科四季花城,顺义,配备电梯,2023年09月18日,普通住宅,39564
4室2厅,地下室/共2层,191.34,复式/毛坯,808.0,龙湖香醍漫步二区,顺义,无,2023年09月19日,普通住宅,42229
2室1厅,顶层/共6层,89.91,平层/简装,248.0,港馨家园西区,顺义,无,2023年10月21日,普通住宅,27584
4室3厅,底层/共2层,170,复式/精装,2188.0,裕京花园,顺义,无,2023年11月21日,普通住宅,128706
2室1厅,低楼层/共10层,96.69,平层/简装,339.0,前进花园牡丹苑,顺义,配备电梯,2023年09月16日,普通住宅,35061
1室1厅,底层/共18层,69.41,平层/简装,165.0,中晟馨苑2号院,顺义,配备电梯,2023年09月15日,普通住宅,23772
3室2厅,中楼层/共18层,134.51,平层/精装,445.0,双兴南区,顺义,配备电梯,2023年09月15日,普通住宅,33084
3室2厅,中楼层/共22层,156.59,平层/精装,555.0,裕龙三区,顺义,配备电梯,2023年09月16日,普通住宅,35443
2室1厅,高楼层/共11层,75.32,平层/精装,395.0,空港吉祥花园,顺义,配备电梯,2023年09月13日,普通住宅,52443
2室1厅,中楼层/共28层,60.76,平层/精装,170.0,顺兴街17号院,顺义,配备电梯,2023年09月11日,普通住宅,27979
2室1厅,中楼层/共6层,61.21,平层/简装,199.0,胜利小区,顺义,无,2023年09月10日,普通住宅,32512
1室1厅,中楼层/共11层,60.98,平层/简装,260.0,蓝星花园,顺义,配备电梯,2023年09月09日,普通住宅,42637
4室1厅,中楼层/共7层,136.13,平层/毛坯,350.0,顺鑫颐和天璟,顺义,无,2023年09月04日,普通住宅,25711
2室1厅,中楼层/共24层,72.32,平层/简装,255.0,幸福西区,顺义,配备电梯,2023年09月04日,普通住宅,35260
2室2厅,中楼层/共4层,97.04,平层/简装,318.0,东方太阳城,顺义,配备电梯,2023年09月02日,普通住宅,32770
3室2厅,中楼层/共5层,162.22,平层/精装,585.0,万科城市花园,顺义,无,2023年09月03日,普通住宅,36063
2室1厅,低楼层/共6层,60.84,平层/简装,205.0,义宾南区,顺义,无,2023年09月02日,普通住宅,33695
3室1厅,中楼层/共5层,157.7,平层/简装,470.0,万科城市花园,顺义,无,2023年08月31日,普通住宅,29804
2室1厅,顶层/共4层,93.91,平层/精装,289.0,中铁花溪渡,顺义,配备电梯,2023年08月31日,普通住宅,30775
3室1厅,中楼层/共18层,97.37,平层/精装,320.0,中铁花溪渡,顺义,配备电梯,2023年08月28日,普通住宅,32865
2室1厅,底层/共8层,87.51,平层/精装,199.0,龙湖大名居,顺义,配备电梯,2023年08月25日,普通住宅,22741
2室1厅,顶层/共6层,71.55,平层/简装,181.0,石园东区,顺义,无,2023年08月17日,普通住宅,25297
3室1厅,顶层/共10层,100.54,平层/简装,176.0,水色时光五区,顺义,配备电梯,2023年11月29日,普通住宅,17506
4室2厅,中楼层/共10层,138.46,平层/其他,528.0,香悦四季,顺义,配备电梯,2023年08月17日,普通住宅,38134
2室1厅,顶层/共15层,87.06,平层/精装,352.0,金地悦景台,顺义,配备电梯,2023年08月13日,普通住宅,40432
3室1厅,顶层/共6层,80.28,平层/精装,256.0,站前东街,顺义,无,2023年08月11日,普通住宅,31889
2室1厅,中楼层/共6层,52.84,平层/简装,172.0,煤炭公司家属楼,顺义,无,2023年08月11日,普通住宅,32552
3室1厅,中楼层/共9层,95.01,平层/精装,335.0,香悦四季,顺义,配备电梯,2023年08月04日,普通住宅,35260
2室1厅,高楼层/共11层,92.88,平层/精装,249.0,焦各庄街2号院,顺义,配备电梯,2023年08月04日,普通住宅,26809
2室0厅,高楼层/共6层,62.5,平层/简装,180.0,石园西区,顺义,无,2023年08月02日,普通住宅,28800
3室1厅,中楼层/共18层,110.85,平层/简装,325.0,石园北区,顺义,配备电梯,2023年08月02日,普通住宅,29319
3室1厅,低楼层/共18层,145.38,平层/精装,355.0,西辛南区,顺义,配备电梯,2023年08月14日,普通住宅,24419
2室2厅,高楼层/共11层,102.74,平层/精装,200.0,水色时光四区,顺义,配备电梯,2023年09月11日,普通住宅,19467
2室1厅,中楼层/共11层,105.96,平层/简装,320.0,前进花园石门苑,顺义,无,2023年08月03日,普通住宅,30201
2室1厅,顶层/共6层,67.58,平层/简装,193.0,西辛北区,顺义,无,2023年07月22日,普通住宅,28559
2室1厅,低楼层/共15层,70.19,平层/简装,280.0,中建国际城,顺义,配备电梯,2023年08月02日,普通住宅,39892
3室2厅,底层/共3层,267.64,复式/精装,687.0,首创禧瑞墅,顺义,配备电梯,2023年11月19日,普通住宅,25669
3室2厅,高楼层/共20层,166.42,平层/精装,530.0,金汉绿港四区,顺义,配备电梯,2023年07月14日,普通住宅,31848
4室3厅,低楼层/共6层,227.61,复式/精装,699.0,中海国际公馆,顺义,配备电梯,2023年07月14日,普通住宅,30711
2室1厅,低楼层/共13层,71.7,平层/精装,209.0,鼎顺嘉园东区,顺义,配备电梯,2023年07月10日,普通住宅,29150
2室1厅,地下室/共6层,65.14,平层/精装,129.0,前进花园一区,顺义,无,2023年07月06日,普通住宅,19804
2室2厅,顶层/共6层,82.02,平层/简装,252.0,双裕小区,顺义,无,2023年07月04日,普通住宅,30725
2室1厅,中楼层/共6层,90.94,平层/精装,425.0,田园牧歌,顺义,配备电梯,2023年06月30日,普通住宅,46735
4室2厅,底层/共3层,391.35,复式/精装,2180.0,万通天竺新新家园,顺义,配备电梯,2023年06月20日,普通住宅,55705
5室2厅,底层/共4层,248.75,复式/简装,800.0,双裕花园西区,顺义,无,2023年07月11日,普通住宅,32161
2室1厅,顶层/共9层,66.56,平层/精装,298.0,万科四季花城,顺义,配备电梯,2023年05月31日,普通住宅,44772
1室1厅,中楼层/共11层,57.26,平层/精装,285.0,江山赋,顺义,配备电梯,2023年05月14日,普通住宅,49773
3室1厅,中楼层/共14层,144.29,平层/精装,800.0,中粮祥云国际生活区,顺义,配备电梯,2023年05月04日,普通住宅,55444
5室2厅,底层/共2层,317.32,复式/简装,1950.0,嘉浩别墅,顺义,无,2023年05月21日,别墅,61453
3室2厅,地下室/共3层,310.16,复式/精装,2230.0,龙湾别墅,顺义,无,2023年04月05日,普通住宅,71899
3室1厅,中楼层/共4层,134.96,平层/精装,495.0,双裕花园西区,顺义,无,2023年07月22日,普通住宅,36678
3室2厅,中楼层/共6层,160.35,复式/简装,645.0,水木兰亭,顺义,无,2023年03月10日,普通住宅,40225
5室1厅,底层/共2层,335.5,复式/精装,2600.0,万科观承别墅二期,顺义,无,2023年02月12日,普通住宅,77497
5室3厅,底层/共3层,421.15,复式/精装,1950.0,万通天竺新新家园,顺义,配备电梯,2023年02月09日,普通住宅,46302
4室2厅,中楼层/共4层,183.37,复式/精装,1000.0,莫奈花园,顺义,无,2023年03月12日,普通住宅,54535
4室2厅,地下室/共2层,230.62,复式/精装,2000.0,龙湖滟澜山,顺义,无,2023年01月05日,普通住宅,86723
5室3厅,底层/共2层,411.25,复式/其他,2090.0,MOMA万万树,顺义,无,2022年12月11日,普通住宅,50821
4室2厅,高楼层/共6层,232.98,复式/毛坯,1500.0,龙湾别墅,顺义,配备电梯,2022年12月04日,普通住宅,64384
5室2厅,中楼层/共6层,232.51,复式/简装,590.0,双裕花园东区,顺义,无,2023年04月08日,普通住宅,25376
5室2厅,底层/共3层,228.54,复式/精装,1930.0,名都园,顺义,无,2022年11月15日,普通住宅,84450
5室2厅,地下室/共2层,436.45,复式/精装,3845.0,龙湾别墅,顺义,无,2022年11月10日,普通住宅,88098
5室3厅,地下室/共2层,378.02,复式/精装,2645.0,龙湾别墅,顺义,无,2022年11月12日,普通住宅,69970
4室3厅,底层/共3层,304.59,复式/毛坯,1447.0,阿凯笛亚庄园,顺义,无,2022年11月08日,普通住宅,47507
4室2厅,底层/共3层,335.56,复式/精装,1750.0,阿凯笛亚庄园,顺义,配备电梯,2023年01月30日,普通住宅,52152
5室2厅,底层/共3层,401.73,复式/精装,1790.0,誉天下四期,顺义,无,2022年11月12日,别墅,44558
5室3厅,底层/共3层,399.84,复式/精装,1580.0,誉天下四期,顺义,配备电梯,2022年12月04日,普通住宅,39516
4室2厅,地下室/共3层,315.78,复式/精装,1690.0,莱蒙湖别墅,顺义,无,2022年10月06日,普通住宅,53519
5室2厅,地下室/共2层,375.45,复式/其他,3100.0,龙湾别墅,顺义,无,2022年10月04日,普通住宅,82568
5室3厅,底层/共3层,401.15,复式/精装,1660.0,誉天下四期,顺义,无,2022年08月13日,普通住宅,41382
5室2厅,底层/共2层,344,复式/毛坯,1750.0,万科观承别墅,顺义,无,2022年06月09日,普通住宅,50873
4室2厅,底层/共3层,288.89,复式/简装,1450.0,誉天下,顺义,无,2022年03月25日,普通住宅,50193
4室2厅,地下室/共3层,382.1,复式/精装,2750.0,龙湾别墅,顺义,无,2022年02月27日,普通住宅,71971
4室1厅,底层/共5层,165.09,复式/其他,860.0,江山赋,顺义,配备电梯,2022年01月13日,普通住宅,52093
5室2厅,底层/共3层,420.51,复式/精装,2430.0,万通天竺新新家园,顺义,配备电梯,2021年07月16日,普通住宅,57787
8室7厅,顶层/共3层,321.34,复式/毛坯,3290.0,棕榈滩金棕榈,顺义,配备电梯,2021年05月26日,普通住宅,102384
1室1厅,中楼层/共10层,44.18,复式/精装,65.0,金地未未来,顺义,配备电梯,2023年12月20日,商业办公类,14713
2室1厅,高楼层/共10层,62.24,暂无数据/简装,93.0,炫立方,顺义,配备电梯,2023年12月19日,商业办公类,14943
1室1厅,中楼层/共10层,44.15,复式/简装,67.0,炫立方,顺义,配备电梯,2023年12月15日,商业办公类,15176
1室1厅,中楼层/共9层,27.79,复式/精装,71.0,旭辉26街区,顺义,配备电梯,2023年12月15日,商业办公类,25549
1室0厅,中楼层/共14层,53.48,平层/简装,76.0,空港国际,顺义,配备电梯,2023年12月08日,商业办公类,14211
1室1厅,高楼层/共13层,60.78,平层/简装,118.0,东亚创展国际,顺义,配备电梯,2023年12月09日,商业办公类,19415
