户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
1室1厅,底层/共12层,70.06,平层/精装,295.0,清欣园,大兴,配备电梯,2023年10月29日,普通住宅,42107
2室1厅,高楼层/共7层,73.32,平层/精装,208.0,滨河西里北区,大兴,无,2023年10月29日,普通住宅,28369
2室1厅,低楼层/共6层,76.62,平层/简装,275.0,同庆园,大兴,无,2023年10月30日,普通住宅,35892
2室1厅,中楼层/共15层,82.68,平层/精装,435.0,新里西斯莱公馆,大兴,配备电梯,2023年10月29日,普通住宅,52613
2室1厅,低楼层/共6层,54.6,平层/简装,195.0,车站北里,大兴,无,2023年10月28日,普通住宅,35715
2室1厅,低楼层/共13层,92.66,平层/简装,326.0,首座御园二区二期,大兴,配备电梯,2023年11月10日,普通住宅,35183
1室1厅,低楼层/共16层,66.34,平层/简装,338.0,南海家园二里,大兴,配备电梯,2023年10月29日,普通住宅,50950
2室1厅,中楼层/共25层,82.89,平层/精装,309.0,保利首开熙悦春天,大兴,配备电梯,2023年10月27日,普通住宅,37279
1室0厅,高楼层/共17层,48.12,平层/毛坯,178.0,庑殿家苑C区,大兴,配备电梯,2023年10月27日,普通住宅,36991
3室2厅,低楼层/共7层,141.4,平层/精装,1075.0,亦庄金茂悦北区,大兴,配备电梯,2023年10月30日,普通住宅,76026
3室1厅,中楼层/共6层,83.12,平层/简装,259.0,观音寺小区,大兴,无,2023年10月29日,普通住宅,31160
1室1厅,中楼层/共18层,60.68,平层/简装,249.0,旧宫新苑南区,大兴,配备电梯,2023年10月30日,普通住宅,41035
3室2厅,中楼层/共5层,110.31,平层/精装,499.0,兴涛社区,大兴,无,2023年10月27日,普通住宅,45237
2室1厅,中楼层/共8层,94.27,平层/精装,198.0,恒盛波尔多小镇北区,大兴,配备电梯,2023年10月27日,普通住宅,21004
2室1厅,顶层/共24层,82,平层/简装,276.0,海悦公馆,大兴,配备电梯,2023年10月26日,普通住宅,33659
2室1厅,高楼层/共30层,85.89,平层/精装,360.0,保利春天里,大兴,配备电梯,2023年11月20日,普通住宅,41915
2室1厅,高楼层/共6层,104.72,平层/精装,325.0,兴水家园,大兴,无,2023年10月29日,普通住宅,31036
2室2厅,高楼层/共34层,90.04,平层/精装,454.0,中建国际港,大兴,配备电梯,2023年10月27日,普通住宅,50423
2室1厅,低楼层/共15层,78.81,平层/精装,329.0,瀛海家园畅园C区,大兴,配备电梯,2023年10月26日,普通住宅,41746
2室1厅,顶层/共6层,54.52,平层/精装,138.0,团河苑,大兴,无,2023年10月27日,普通住宅,25312
2室1厅,高楼层/共12层,94.76,平层/精装,340.0,首座御园二期北区三期,大兴,配备电梯,2023年11月05日,普通住宅,35881
2室1厅,中楼层/共6层,54.76,平层/简装,199.0,德茂小区,大兴,无,2023年10月28日,普通住宅,36341
2室1厅,高楼层/共20层,84.84,平层/精装,515.0,保利茉莉公馆,大兴,配备电梯,2023年10月23日,普通住宅,60703
3室1厅,顶层/共6层,89.35,平层/简装,169.0,华远和墅,大兴,无,2023年10月26日,普通住宅,18915
1室1厅,中楼层/共17层,58.29,平层/精装,233.0,三合北巷,大兴,配备电梯,2023年10月25日,普通住宅,39973
1室1厅,中楼层/共15层,61.81,平层/精装,365.0,世嘉博苑,大兴,配备电梯,2023年10月22日,普通住宅,59052
1室1厅,低楼层/共18层,68.05,平层/精装,239.0,鸿坤理想城大满贯,大兴,配备电梯,2023年11月20日,普通住宅,35122
2室2厅,高楼层/共6层,113.48,错层/简装,358.0,清乐园,大兴,无,2023年10月21日,普通住宅,31548
2室1厅,高楼层/共15层,85.36,平层/简装,330.0,瀛海家园逸园A区,大兴,配备电梯,2023年10月22日,普通住宅,38660
2室1厅,中楼层/共6层,55.64,平层/精装,208.0,红星楼,大兴,无,2023年10月25日,普通住宅,37384
2室1厅,中楼层/共21层,92.73,平层/简装,475.0,鸿坤理想城礼域府,大兴,配备电梯,2023年10月21日,普通住宅,51224
3室1厅,高楼层/共15层,99.16,平层/精装,549.0,南海家园三里,大兴,配备电梯,2023年10月21日,普通住宅,55366
2室1厅,中楼层/共6层,81.19,平层/简装,290.0,清欣园甲区,大兴,无,2023年10月20日,普通住宅,35719
2室1厅,低楼层/共8层,81.89,平层/简装,193.0,首创悦都汇,大兴,配备电梯,2023年10月20日,普通住宅,23569
3室1厅,底层/共6层,87.01,平层/毛坯,338.0,同兴园,大兴,无,2023年10月18日,普通住宅,38847
2室2厅,低楼层/共15层,87.04,平层/其他,155.0,育新花园南里,大兴,配备电梯,2023年10月28日,普通住宅,17808
3室1厅,低楼层/共6层,138.39,平层/精装,380.0,金色漫香郡北区,大兴,配备电梯,2023年10月18日,普通住宅,27459
2室1厅,中楼层/共24层,81.79,平层/精装,273.0,海悦公馆,大兴,配备电梯,2023年10月17日,普通住宅,33379
3室1厅,顶层/共6层,89.12,平层/精装,218.0,海子角南里,大兴,无,2023年10月16日,普通住宅,24462
1室1厅,高楼层/共17层,67.45,平层/精装,309.0,鸿坤理想城大满贯,大兴,配备电梯,2023年10月16日,普通住宅,45812
2室1厅,低楼层/共28层,75.79,平层/精装,359.0,住总万科橙,大兴,配备电梯,2023年10月15日,普通住宅,47368
2室1厅,中楼层/共6层,65.18,平层/简装,218.0,枣园北里,大兴,无,2023年10月15日,普通住宅,33446
2室2厅,低楼层/共6层,103.48,平层/精装,418.0,车站北里,大兴,无,2023年10月16日,普通住宅,40395
2室1厅,低楼层/共24层,75.76,平层/简装,316.0,鸿坤理想城四期,大兴,配备电梯,2023年10月15日,普通住宅,41711
2室1厅,中楼层/共11层,89.11,平层/简装,208.0,恒盛小镇艺墅,大兴,配备电梯,2023年10月16日,普通住宅,23342
3室1厅,顶层/共6层,104.87,平层/其他,400.0,怡兴园,大兴,无,2023年10月15日,普通住宅,38143
2室2厅,中楼层/共23层,96.57,平层/精装,628.0,鸿坤理想城曦望山,大兴,配备电梯,2023年10月14日,普通住宅,65031
4室2厅,高楼层/共27层,95.63,平层/精装,419.0,保利春天里,大兴,配备电梯,2023年10月20日,普通住宅,43815
1室1厅,顶层/共5层,46.28,平层/简装,168.0,枣园小区,大兴,无,2023年10月14日,普通住宅,36301
1室0厅,高楼层/共15层,47.48,平层/简装,218.0,旧宫新苑北区,大兴,配备电梯,2023年10月13日,普通住宅,45915
1室1厅,底层/共19层,54.3,平层/简装,185.0,明悦湾,大兴,配备电梯,2023年10月16日,普通住宅,34070
2室1厅,中楼层/共17层,68.68,平层/精装,218.0,康宜家园北区,大兴,配备电梯,2023年10月15日,普通住宅,31742
2室1厅,低楼层/共6层,79.27,平层/简装,365.0,康盛园,大兴,无,2023年10月12日,普通住宅,46046
2室1厅,低楼层/共18层,90.16,平层/简装,450.0,南海家园二里,大兴,配备电梯,2023年10月13日,普通住宅,49912
2室1厅,中楼层/共8层,92.42,平层/简装,376.0,首座御园一期,大兴,配备电梯,2023年12月09日,普通住宅,40684
2室1厅,中楼层/共17层,66.58,平层/精装,263.0,鸿坤理想城大满贯,大兴,配备电梯,2023年10月12日,普通住宅,39502
2室1厅,顶层/共12层,93.97,平层/简装,395.0,清欣园甲区,大兴,配备电梯,2023年10月14日,普通住宅,42035
2室1厅,中楼层/共6层,55.18,平层/简装,199.0,兴政西里,大兴,无,2023年10月15日,普通住宅,36064
3室1厅,中楼层/共4层,149.54,平层/简装,566.0,德林园,大兴,无,2023年10月11日,普通住宅,37850
2室1厅,低楼层/共6层,69.19,平层/精装,203.0,双河南里,大兴,无,2023年10月15日,普通住宅,29340
4室2厅,低楼层/共20层,97.34,平层/精装,379.0,保利首开熙悦春天,大兴,配备电梯,2023年10月11日,普通住宅,38936
1室1厅,高楼层/共6层,62.99,平层/精装,299.0,兴海家园日苑,大兴,无,2023年10月25日,普通住宅,47468
3室2厅,高楼层/共6层,131.33,平层/简装,543.0,育龙家园,大兴,无,2023年10月11日,普通住宅,41347
2室1厅,低楼层/共28层,79.31,平层/精装,568.0,万科金域东郡,大兴,配备电梯,2023年10月20日,普通住宅,71618
3室2厅,中楼层/共16层,99.21,平层/简装,555.0,南海家园六里,大兴,配备电梯,2023年10月24日,普通住宅,55942
1室1厅,高楼层/共15层,55.53,平层/简装,143.0,蓝桥驿苑,大兴,配备电梯,2023年10月13日,普通住宅,25752
2室1厅,中楼层/共9层,95.99,平层/精装,340.0,首座御园一区二期,大兴,配备电梯,2023年10月19日,普通住宅,35421
2室1厅,中楼层/共6层,80.26,平层/简装,275.0,兴水家园,大兴,无,2023年10月13日,普通住宅,34264
2室1厅,顶层/共6层,68.91,平层/简装,209.0,清逸园,大兴,无,2023年10月14日,普通住宅,30330
2室1厅,中楼层/共6层,86.13,平层/简装,315.0,德茂佳苑,大兴,无,2023年10月08日,普通住宅,36573
1室1厅,顶层/共6层,41.67,平层/简装,146.0,德茂小区,大兴,无,2023年10月09日,普通住宅,35038
2室1厅,顶层/共6层,65.51,平层/简装,170.0,福苑小区,大兴,无,2023年10月14日,普通住宅,25951
1室1厅,中楼层/共6层,44.86,平层/简装,173.0,清源西里,大兴,无,2023年10月29日,普通住宅,38565
2室1厅,低楼层/共18层,73.31,平层/精装,135.0,育新花园北里,大兴,配备电梯,2023年10月08日,普通住宅,18415
2室1厅,顶层/共6层,76.38,平层/简装,200.0,双河南里,大兴,无,2023年10月09日,普通住宅,26185
2室2厅,中楼层/共5层,70.24,平层/简装,363.0,月桂庄园,大兴,无,2023年10月26日,普通住宅,51680
4室1厅,中楼层/共27层,95.99,平层/精装,448.0,保利春天里,大兴,配备电梯,2023年10月07日,普通住宅,46672
2室1厅,高楼层/共24层,73.87,平层/精装,315.0,鸿坤理想城八期,大兴,配备电梯,2023年10月07日,普通住宅,42643
2室0厅,中楼层/共6层,53.42,平层/简装,170.0,滨河西里中区,大兴,无,2023年10月07日,普通住宅,31824
4室2厅,中楼层/共6层,128.85,平层/精装,330.0,首地浣溪谷,大兴,配备电梯,2023年11月04日,普通住宅,25612
2室1厅,中楼层/共20层,74.5,平层/精装,310.0,金融街融汇,大兴,配备电梯,2023年10月06日,普通住宅,41611
3室2厅,低楼层/共15层,98.44,平层/简装,428.0,龙湖时代天街,大兴,配备电梯,2023年10月07日,普通住宅,43479
3室2厅,中楼层/共16层,120.11,平层/简装,516.0,彩虹新城,大兴,配备电梯,2023年10月07日,普通住宅,42961
2室1厅,低楼层/共15层,83.68,平层/简装,437.0,紫宸苑,大兴,配备电梯,2023年10月05日,普通住宅,52223
2室1厅,中楼层/共5层,71.37,平层/简装,258.0,枣园小区,大兴,无,2023年10月05日,普通住宅,36150
2室2厅,低楼层/共12层,106.21,平层/简装,525.0,顺驰领海,大兴,配备电梯,2023年10月05日,普通住宅,49431
3室1厅,高楼层/共20层,98.96,平层/简装,486.0,南海家园七里,大兴,配备电梯,2023年10月08日,普通住宅,49111
2室1厅,中楼层/共21层,71.08,平层/精装,215.0,康宜家园北区,大兴,配备电梯,2023年10月07日,普通住宅,30248
2室2厅,低楼层/共26层,81.68,平层/精装,349.0,金融街融汇,大兴,配备电梯,2023年10月06日,普通住宅,42728
2室1厅,高楼层/共16层,88.88,平层/精装,359.0,首创·美澜湾C区,大兴,配备电梯,2023年10月07日,普通住宅,40392
2室1厅,中楼层/共16层,86.32,平层/简装,292.0,首开康乃馨城,大兴,配备电梯,2023年10月04日,普通住宅,33828
3室2厅,中楼层/共7层,106.86,平层/简装,478.0,郁花园二里,大兴,无,2023年12月23日,普通住宅,44732
2室1厅,高楼层/共16层,88.35,平层/精装,310.0,永旭嘉园,大兴,配备电梯,2023年10月04日,普通住宅,35088
2室1厅,低楼层/共6层,83.58,平层/简装,376.0,灵秀山庄,大兴,无,2023年10月05日,普通住宅,44987
2室1厅,底层/共16层,88.26,平层/简装,279.0,永旭嘉园,大兴,配备电梯,2023年10月06日,普通住宅,31612
2室1厅,高楼层/共6层,65.85,平层/简装,258.0,美然绿色家园,大兴,无,2023年10月05日,普通住宅,39180
2室1厅,中楼层/共4层,98.84,平层/简装,439.0,巧克力城,大兴,无,2023年10月03日,普通住宅,44416
3室2厅,高楼层/共12层,118,平层/简装,418.0,首座御园一区二期,大兴,配备电梯,2023年10月02日,普通住宅,35424
2室1厅,中楼层/共8层,77.38,平层/简装,295.0,首座御园一期,大兴,配备电梯,2023年09月30日,普通住宅,38124
1室1厅,高楼层/共16层,62.34,平层/简装,205.0,首开康乃馨城,大兴,配备电梯,2023年10月15日,普通住宅,32885
1室0厅,低楼层/共18层,52.86,平层/简装,99.0,育新花园北里,大兴,配备电梯,2023年10月06日,普通住宅,18729
2室1厅,中楼层/共7层,87.05,平层/精装,399.0,丽园B区,大兴,无,2023年09月30日,普通住宅,45836
1室1厅,高楼层/共15层,58.14,平层/简装,225.0,瀛海家园和园B区,大兴,配备电梯,2023年09月30日,普通住宅,38700
3室1厅,低楼层/共15层,115.89,平层/简装,399.0,首座御园一区二期,大兴,配备电梯,2023年10月03日,普通住宅,34430
3室2厅,中楼层/共21层,90.77,平层/精装,710.0,万科金域东郡,大兴,配备电梯,2023年10月08日,普通住宅,78220
3室2厅,中楼层/共6层,108.3,平层/简装,485.0,金惠园三里,大兴,无,2023年10月09日,普通住宅,44784
2室2厅,中楼层/共20层,115.61,平层/简装,570.0,顺驰领海,大兴,配备电梯,2023年09月30日,普通住宅,49304
4室2厅,中楼层/共27层,97.16,平层/其他,400.0,保利首开熙悦春天,大兴,配备电梯,2023年09月28日,普通住宅,41170
2室1厅,中楼层/共15层,79.06,平层/简装,314.0,庑殿家苑B区,大兴,配备电梯,2023年10月05日,普通住宅,39717
2室1厅,高楼层/共14层,81.06,平层/简装,343.0,枣园尚城南区,大兴,配备电梯,2023年09月26日,普通住宅,42315
2室1厅,高楼层/共6层,84.44,平层/简装,230.0,首地浣溪谷,大兴,配备电梯,2023年10月08日,普通住宅,27239
1室1厅,低楼层/共21层,48.35,平层/简装,153.0,三合北巷,大兴,配备电梯,2023年09月27日,普通住宅,31645
2室1厅,中楼层/共6层,80.83,平层/精装,226.0,福苑小区,大兴,无,2023年09月26日,普通住宅,27960
2室2厅,中楼层/共15层,89.21,错层/简装,408.0,顺驰领海,大兴,配备电梯,2023年09月25日,普通住宅,45735
2室1厅,高楼层/共18层,89.77,平层/简装,429.0,南海家园四里,大兴,配备电梯,2023年09月26日,普通住宅,47789
2室1厅,中楼层/共6层,94.4,平层/简装,195.0,恒盛波尔多小镇北区,大兴,配备电梯,2023年09月24日,普通住宅,20657
2室1厅,低楼层/共18层,67.84,平层/简装,275.0,鸿坤理想城大满贯,大兴,配备电梯,2023年09月23日,普通住宅,40537
3室2厅,中楼层/共11层,119.57,平层/简装,538.0,芳源里,大兴,配备电梯,2023年09月22日,普通住宅,44995
2室1厅,高楼层/共18层,87.35,平层/精装,518.0,金地仰山西区,大兴,配备电梯,2023年09月22日,普通住宅,59302
4室2厅,高楼层/共18层,186,平层/简装,880.0,顺驰领海,大兴,配备电梯,2023年10月10日,普通住宅,47312
2室2厅,低楼层/共18层,86.97,平层/精装,310.0,佟馨家园A区,大兴,配备电梯,2023年09月24日,普通住宅,35645
2室1厅,中楼层/共6层,76.31,平层/简装,339.0,兴海家园月苑,大兴,无,2023年09月21日,普通住宅,44425
3室1厅,低楼层/共21层,127.11,平层/简装,678.0,鸿坤理想城礼域府,大兴,配备电梯,2023年09月22日,普通住宅,53340
2室2厅,中楼层/共6层,99.92,平层/简装,422.0,丽园C区,大兴,无,2023年10月07日,普通住宅,42234
2室1厅,中楼层/共21层,92.28,平层/简装,479.0,鸿坤理想城礼域府,大兴,配备电梯,2023年09月21日,普通住宅,51908
2室1厅,低楼层/共6层,90.78,错层/简装,369.0,兴都苑,大兴,无,2023年09月24日,普通住宅,40648
1室1厅,低楼层/共18层,66,平层/精装,375.0,南海家园二里,大兴,配备电梯,2023年09月21日,普通住宅,56819
1室1厅,底层/共11层,68.81,平层/简装,195.0,联港嘉园A区,大兴,配备电梯,2023年09月25日,普通住宅,28339
2室1厅,高楼层/共16层,88.21,平层/简装,305.0,永旭嘉园,大兴,配备电梯,2023年09月22日,普通住宅,34577
2室1厅,低楼层/共6层,62.07,平层/其他,210.0,义和庄北里,大兴,无,2023年09月22日,普通住宅,33833
2室2厅,高楼层/共6层,86.19,平层/精装,158.0,华远和墅,大兴,无,2023年09月21日,普通住宅,18332
2室1厅,中楼层/共10层,89.19,平层/精装,396.0,万源北路7号院,大兴,配备电梯,2023年10月03日,普通住宅,44400
2室2厅,中楼层/共10层,84.69,平层/简装,379.0,兴盛街189号院,大兴,配备电梯,2023年09月21日,普通住宅,44752
1室1厅,中楼层/共18层,67.24,平层/精装,133.0,育新花园北里,大兴,配备电梯,2023年09月22日,普通住宅,19780
2室1厅,中楼层/共6层,63.4,平层/其他,198.0,义和庄北里,大兴,无,2023年09月18日,普通住宅,31231
4室1厅,低楼层/共30层,96.37,平层/精装,435.0,保利春天里,大兴,配备电梯,2023年09月27日,普通住宅,45139
1室1厅,中楼层/共16层,71.17,平层/简装,249.0,永旭嘉园,大兴,配备电梯,2023年09月24日,普通住宅,34987
2室1厅,低楼层/共12层,88.84,平层/简装,338.0,万源北路7号院,大兴,配备电梯,2023年09月18日,普通住宅,38046
2室2厅,高楼层/共6层,64.28,平层/精装,249.0,清逸西园,大兴,无,2023年09月23日,普通住宅,38737
3室2厅,中楼层/共6层,122.12,平层/精装,405.0,清逸园甲区,大兴,无,2023年09月17日,普通住宅,33165
3室2厅,中楼层/共16层,142.92,平层/精装,535.0,宏大中园,大兴,配备电梯,2023年09月18日,普通住宅,37434
3室2厅,中楼层/共26层,102.81,平层/精装,405.0,明发雅苑,大兴,配备电梯,2023年09月17日,普通住宅,39394
2室1厅,中楼层/共6层,50.68,平层/简装,167.0,车站北里,大兴,无,2023年09月16日,普通住宅,32952
2室1厅,中楼层/共15层,64.59,平层/精装,325.0,顺驰领海,大兴,配备电梯,2023年09月18日,普通住宅,50318
3室1厅,低楼层/共6层,85.21,平层/精装,289.0,车站中里,大兴,无,2023年09月16日,普通住宅,33917
2室1厅,高楼层/共18层,81.13,平层/精装,385.0,彩虹新城,大兴,配备电梯,2023年10月06日,普通住宅,47455
2室1厅,高楼层/共16层,88.35,平层/简装,300.0,永旭嘉园,大兴,配备电梯,2023年09月24日,普通住宅,33956
2室1厅,高楼层/共16层,85.73,平层/简装,296.0,首开康乃馨城,大兴,配备电梯,2023年09月17日,普通住宅,34528
2室1厅,高楼层/共15层,77.43,平层/精装,258.0,盛嘉华苑,大兴,配备电梯,2023年09月16日,普通住宅,33321
1室2厅,低楼层/共16层,71.06,平层/简装,248.0,永旭嘉园,大兴,配备电梯,2023年09月16日,普通住宅,34901
2室1厅,中楼层/共18层,82.95,平层/简装,536.0,鸿坤理想城曦望山,大兴,配备电梯,2023年09月16日,普通住宅,64618
2室1厅,顶层/共6层,55.84,平层/简装,162.0,林校北里,大兴,无,2023年09月15日,普通住宅,29012
2室2厅,中楼层/共16层,89.29,平层/精装,338.0,首开康乃馨城,大兴,配备电梯,2023年09月17日,普通住宅,37855
2室2厅,底层/共6层,91.51,平层/简装,365.0,菊源里,大兴,无,2023年09月14日,普通住宅,39887
2室1厅,底层/共11层,86.11,平层/简装,154.0,榆垡新城嘉园B区,大兴,配备电梯,2023年09月13日,普通住宅,17885
2室1厅,中楼层/共27层,84.33,平层/精装,345.0,保利春天里,大兴,配备电梯,2023年10月03日,普通住宅,40911
2室1厅,底层/共24层,75.76,平层/简装,297.0,鸿坤理想城四期,大兴,配备电梯,2023年09月13日,普通住宅,39203
2室1厅,中楼层/共6层,83.76,平层/简装,249.0,新安里,大兴,无,2023年09月14日,普通住宅,29728
2室1厅,低楼层/共15层,100.01,平层/精装,526.0,新里西斯莱公馆,大兴,配备电梯,2023年09月15日,普通住宅,52595
2室1厅,中楼层/共5层,56.3,平层/精装,187.0,黄村西里,大兴,无,2023年09月13日,普通住宅,33215
2室1厅,底层/共18层,90.12,平层/简装,134.0,当代采育满庭春MOMA,大兴,配备电梯,2023年09月15日,普通住宅,14870
1室1厅,中楼层/共14层,66.16,平层/精装,227.0,联港嘉园D区,大兴,配备电梯,2023年09月11日,普通住宅,34311
2室1厅,低楼层/共6层,66.75,平层/其他,215.0,新安里,大兴,无,2023年09月11日,普通住宅,32210
1室1厅,高楼层/共21层,44.24,平层/简装,143.0,三合北巷,大兴,配备电梯,2023年09月11日,普通住宅,32324
3室1厅,中楼层/共6层,99.31,平层/简装,415.0,康盛园,大兴,无,2023年09月20日,普通住宅,41789
4室2厅,低楼层/共7层,178.14,平层/精装,1205.0,华润公元九里,大兴,配备电梯,2023年09月11日,普通住宅,67644
1室1厅,底层/共6层,41.97,平层/简装,155.0,滨河坊,大兴,无,2023年09月10日,普通住宅,36932
3室2厅,底层/共7层,75.42,平层/精装,346.0,郁花园一里,大兴,无,2023年09月10日,普通住宅,45877
2室1厅,中楼层/共6层,63.07,平层/其他,245.0,清逸西园,大兴,无,2023年09月10日,普通住宅,38846
1室1厅,中楼层/共10层,62.47,平层/精装,270.0,丽园C区,大兴,配备电梯,2023年09月12日,普通住宅,43221
2室1厅,低楼层/共18层,87,平层/精装,178.0,育新花园北里,大兴,配备电梯,2023年09月14日,普通住宅,20460
1室1厅,中楼层/共6层,61.43,平层/精装,310.0,兴海家园星苑,大兴,无,2023年09月09日,普通住宅,50464
3室2厅,高楼层/共17层,129.99,平层/精装,1150.0,金茂逸墅,大兴,配备电梯,2023年09月16日,普通住宅,88469
1室1厅,高楼层/共21层,44.24,平层/精装,146.0,三合北巷,大兴,配备电梯,2023年09月09日,普通住宅,33002
2室2厅,低楼层/共9层,90.73,平层/简装,292.0,首开康乃馨城,大兴,配备电梯,2023年10月09日,普通住宅,32184
2室1厅,高楼层/共6层,61.52,平层/精装,222.0,红星楼,大兴,无,2023年09月12日,普通住宅,36086
2室2厅,中楼层/共17层,80.18,平层/简装,319.0,有德家苑2号院,大兴,配备电梯,2023年10月26日,普通住宅,39786
2室1厅,高楼层/共33层,86.6,平层/简装,439.0,中建国际港,大兴,配备电梯,2023年09月08日,普通住宅,50693
2室1厅,高楼层/共9层,90.78,平层/精装,470.0,金色漫香林五期,大兴,配备电梯,2023年09月08日,普通住宅,51774
2室1厅,中楼层/共12层,90.35,平层/简装,293.0,首座御园一区二期,大兴,配备电梯,2023年11月06日,普通住宅,32430
2室1厅,底层/共14层,91.88,平层/简装,249.0,首座御园一区二期,大兴,配备电梯,2023年09月08日,普通住宅,27101
1室1厅,底层/共6层,37.28,平层/简装,139.8,车站北里,大兴,无,2023年09月10日,普通住宅,37500
1室1厅,中楼层/共18层,56.59,平层/简装,210.0,康庄路50号院,大兴,配备电梯,2023年09月17日,普通住宅,37110
2室1厅,中楼层/共16层,89.88,平层/精装,407.0,宏大中园,大兴,配备电梯,2023年09月08日,普通住宅,45283
2室1厅,顶层/共6层,75.98,平层/精装,338.0,兴海家园月苑,大兴,无,2023年09月10日,普通住宅,44486
3室1厅,低楼层/共6层,94.69,平层/简装,358.0,清逸园,大兴,无,2023年09月26日,普通住宅,37808
3室1厅,底层/共6层,81.3,平层/简装,276.0,滨河西里北区,大兴,无,2023年09月11日,普通住宅,33949
2室1厅,中楼层/共7层,70.4,平层/简装,243.0,枣园小区,大兴,无,2023年09月10日,普通住宅,34518
2室2厅,中楼层/共17层,80.07,平层/简装,325.0,有德家苑2号院,大兴,配备电梯,2023年09月07日,普通住宅,40590
2室1厅,顶层/共6层,61.72,平层/精装,205.0,佳和园老区,大兴,无,2023年09月10日,普通住宅,33215
1室1厅,低楼层/共26层,51.54,平层/精装,229.0,金融街融汇,大兴,配备电梯,2023年09月06日,普通住宅,44432
2室1厅,底层/共6层,71.53,平层/精装,283.0,同兴园,大兴,无,2023年09月11日,普通住宅,39564
2室1厅,中楼层/共18层,79.75,平层/简装,316.0,东亚康和名居,大兴,配备电梯,2023年09月06日,普通住宅,39624
1室1厅,低楼层/共6层,51.98,平层/简装,164.0,福苑小区,大兴,无,2023年09月08日,普通住宅,31551
2室1厅,低楼层/共18层,84.68,平层/简装,135.0,当代采育满庭春MOMA,大兴,配备电梯,2023年09月06日,普通住宅,15943
1室0厅,中楼层/共18层,60.33,平层/简装,235.0,鸿坤理想城大满贯,大兴,配备电梯,2023年09月05日,普通住宅,38953
2室1厅,低楼层/共15层,82.18,平层/简装,435.0,亦庄北岸,大兴,配备电梯,2023年09月10日,普通住宅,52933
3室1厅,低楼层/共9层,129.86,平层/精装,707.0,翡翠城五期,大兴,配备电梯,2023年09月06日,普通住宅,54444
2室2厅,底层/共15层,84.48,平层/简装,183.0,御园A区,大兴,配备电梯,2023年09月07日,普通住宅,21662
2室1厅,低楼层/共26层,73.57,平层/精装,285.0,金融街融汇,大兴,配备电梯,2023年09月10日,普通住宅,38739
2室1厅,中楼层/共16层,89.9,平层/精装,409.0,宏大南园,大兴,配备电梯,2023年09月05日,普通住宅,45495
2室1厅,高楼层/共6层,80.48,平层/简装,288.0,宏福园,大兴,无,2023年09月04日,普通住宅,35786
2室2厅,高楼层/共15层,91.55,平层/精装,455.0,顺驰领海,大兴,配备电梯,2023年09月06日,普通住宅,49700
1室1厅,中楼层/共7层,65.71,平层/简装,299.0,郁花园二里,大兴,无,2023年09月03日,普通住宅,45503
2室1厅,顶层/共7层,83.35,平层/其他,310.0,众美光合原筑,大兴,配备电梯,2023年09月03日,普通住宅,37193
2室1厅,低楼层/共6层,58.83,平层/精装,198.0,清源东里,大兴,无,2023年09月08日,普通住宅,33657
2室1厅,高楼层/共26层,89.06,平层/简装,320.0,恒大未来城,大兴,配备电梯,2023年09月04日,普通住宅,35931
2室1厅,底层/共6层,66.11,平层/精装,255.0,枣园小区,大兴,无,2023年09月06日,普通住宅,38573
2室1厅,高楼层/共6层,69.29,平层/精装,206.0,观音寺北里,大兴,无,2023年09月02日,普通住宅,29731
2室1厅,中楼层/共6层,76.41,平层/简装,388.0,兴海家园月苑,大兴,无,2023年09月02日,普通住宅,50779
3室2厅,高楼层/共20层,170.78,平层/简装,738.0,顺驰领海,大兴,配备电梯,2023年09月03日,普通住宅,43214
2室1厅,中楼层/共7层,87.17,平层/精装,159.0,华远和墅,大兴,无,2023年09月02日,普通住宅,18241
3室1厅,中楼层/共8层,120.31,平层/精装,565.0,顺驰领海,大兴,配备电梯,2023年09月16日,普通住宅,46963
3室1厅,中楼层/共8层,91.93,平层/精装,480.0,金色漫香林三期,大兴,配备电梯,2023年09月17日,普通住宅,52214
2室2厅,低楼层/共11层,99.75,平层/精装,459.0,美然绿色家园,大兴,配备电梯,2023年09月03日,普通住宅,46016
2室2厅,中楼层/共6层,92.65,平层/精装,272.0,金色漫香郡北区,大兴,配备电梯,2023年09月02日,普通住宅,29358
2室1厅,低楼层/共9层,64.85,平层/精装,212.0,首开康乃馨城,大兴,配备电梯,2023年09月04日,普通住宅,32691
2室1厅,中楼层/共8层,108.83,平层/简装,535.0,兴涛社区,大兴,配备电梯,2023年09月02日,普通住宅,49160
2室1厅,中楼层/共6层,66.77,平层/简装,230.0,车站中里,大兴,无,2023年09月13日,普通住宅,34447
2室1厅,中楼层/共17层,74.18,平层/毛坯,228.0,盛嘉华苑,大兴,配备电梯,2023年09月01日,普通住宅,30737
1室1厅,低楼层/共6层,62.6,平层/简装,268.0,兴海家园月苑,大兴,无,2023年09月05日,普通住宅,42812
3室1厅,中楼层/共8层,125.12,平层/简装,608.0,丽园B区,大兴,配备电梯,2023年09月04日,普通住宅,48594
3室1厅,中楼层/共6层,111.53,平层/精装,512.0,兴海家园月苑,大兴,无,2023年09月01日,普通住宅,45907
3室1厅,中楼层/共6层,78.91,平层/简装,243.0,观音寺南里,大兴,无,2023年09月04日,普通住宅,30795
