户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,高楼层/共15层,89.78,平层/简装,637.0,中海金玺公馆,石景山,配备电梯,2023年09月19日,普通住宅,70952
2室1厅,顶层/共6层,97.4,平层/简装,349.0,海特花园西区,石景山,无,2023年09月16日,普通住宅,35832
2室1厅,高楼层/共18层,58.09,平层/简装,249.0,永乐东区,石景山,配备电梯,2023年09月15日,普通住宅,42865
2室1厅,高楼层/共6层,59.82,平层/简装,225.0,杨庄小区,石景山,无,2023年09月16日,普通住宅,37613
2室1厅,中楼层/共5层,57.83,平层/精装,252.0,古城南路,石景山,无,2023年09月20日,普通住宅,43576
1室1厅,中楼层/共6层,56.88,平层/精装,179.0,南宫嘉园,石景山,无,2023年09月14日,普通住宅,31470
3室1厅,高楼层/共11层,122.48,平层/精装,690.0,西山枫林一二期,石景山,配备电梯,2023年10月12日,普通住宅,56336
2室2厅,中楼层/共15层,105,平层/简装,685.0,远洋山水,石景山,配备电梯,2023年09月14日,普通住宅,65239
2室1厅,中楼层/共6层,78.46,平层/简装,358.0,依翠园,石景山,无,2023年10月17日,普通住宅,45629
2室1厅,低楼层/共28层,74.1,平层/精装,402.0,栌韵苑,石景山,配备电梯,2023年09月13日,普通住宅,54252
1室1厅,高楼层/共25层,56.33,平层/简装,327.0,远洋山水,石景山,配备电梯,2023年09月11日,普通住宅,58051
3室2厅,低楼层/共18层,147.27,平层/精装,1150.0,远洋山水,石景山,配备电梯,2023年09月12日,普通住宅,78088
2室1厅,中楼层/共31层,68.9,平层/简装,215.0,金隅滨和园燕堤中街6号院,石景山,配备电梯,2023年09月08日,普通住宅,31205
2室1厅,低楼层/共16层,74.75,平层/精装,358.0,苹果园小区三区,石景山,配备电梯,2023年09月08日,普通住宅,47893
2室1厅,中楼层/共6层,63.23,平层/精装,280.0,老山西里,石景山,无,2023年09月07日,普通住宅,44283
2室2厅,高楼层/共26层,89.06,平层/精装,520.0,融景城,石景山,配备电梯,2023年09月19日,普通住宅,58388
3室1厅,中楼层/共6层,112.31,平层/简装,657.0,奈伦熙府,石景山,无,2023年10月08日,普通住宅,58499
2室1厅,低楼层/共18层,70.91,平层/精装,310.0,新都名苑,石景山,配备电梯,2023年09月08日,普通住宅,43718
2室1厅,低楼层/共11层,60.49,平层/精装,209.0,南宫嘉园,石景山,配备电梯,2023年09月07日,普通住宅,34552
3室2厅,高楼层/共26层,134.79,平层/精装,850.0,远洋山水,石景山,配备电梯,2023年09月23日,普通住宅,63062
2室1厅,中楼层/共5层,52.42,平层/简装,198.0,十万坪,石景山,无,2023年09月12日,普通住宅,37772
2室1厅,顶层/共6层,72.88,平层/简装,316.0,金顶街四区,石景山,无,2023年09月06日,普通住宅,43359
2室1厅,中楼层/共21层,103.15,平层/精装,627.0,雍景四季,石景山,配备电梯,2023年09月04日,普通住宅,60786
2室1厅,顶层/共6层,65.88,平层/精装,259.0,西井小区四区,石景山,无,2023年09月05日,普通住宅,39314
2室1厅,低楼层/共7层,60.01,平层/简装,260.0,六合园,石景山,无,2023年09月04日,普通住宅,43327
1室1厅,中楼层/共5层,38.05,平层/简装,133.0,高井,石景山,无,2023年09月06日,普通住宅,34955
2室1厅,中楼层/共6层,63.1,平层/简装,220.0,模式口西里,石景山,无,2023年09月03日,普通住宅,34866
2室1厅,中楼层/共6层,63.23,平层/精装,290.0,老山西里,石景山,无,2023年09月03日,普通住宅,45865
1室1厅,底层/共6层,48.04,平层/精装,219.0,五芳园,石景山,无,2023年09月03日,普通住宅,45588
2室1厅,高楼层/共6层,60.9,平层/简装,190.0,模式口西里,石景山,无,2023年12月07日,普通住宅,31199
2室1厅,低楼层/共6层,56.86,平层/精装,235.0,林业楼,石景山,无,2023年09月02日,普通住宅,41330
1室1厅,高楼层/共16层,54.35,平层/简装,288.0,西引力,石景山,配备电梯,2023年09月01日,普通住宅,52990
1室1厅,高楼层/共31层,57.05,平层/精装,149.0,金隅滨和园1号院,石景山,配备电梯,2023年09月05日,普通住宅,26118
2室1厅,中楼层/共20层,87.36,平层/精装,857.0,远洋沁山水,石景山,配备电梯,2023年09月09日,普通住宅,98100
2室1厅,顶层/共6层,52.03,平层/简装,197.0,八角北路,石景山,无,2023年08月31日,普通住宅,37863
2室2厅,高楼层/共18层,88.21,平层/简装,445.0,新都丽苑,石景山,配备电梯,2023年08月25日,普通住宅,50448
3室2厅,低楼层/共23层,127.72,平层/其他,965.0,中海寰宇天下熙山府,石景山,配备电梯,2023年08月24日,普通住宅,75556
2室1厅,中楼层/共18层,70.04,平层/简装,338.0,八角南里,石景山,配备电梯,2023年10月11日,普通住宅,48259
2室1厅,中楼层/共5层,49.37,平层/简装,179.0,工疗宿舍,石景山,无,2023年08月22日,普通住宅,36257
2室1厅,中楼层/共7层,82.21,平层/精装,419.0,杨庄北区,石景山,无,2023年08月21日,普通住宅,50968
1室1厅,底层/共31层,58.89,平层/精装,170.0,金隅滨和园6号院,石景山,配备电梯,2023年08月25日,普通住宅,28868
3室2厅,底层/共25层,130.38,平层/简装,660.0,雍景双庐,石景山,配备电梯,2023年08月20日,普通住宅,50622
2室1厅,低楼层/共25层,69.68,平层/精装,431.0,远洋山水,石景山,配备电梯,2023年08月20日,普通住宅,61855
2室1厅,高楼层/共20层,71.54,平层/简装,415.0,杨庄北区,石景山,配备电梯,2023年08月18日,普通住宅,58010
2室1厅,中楼层/共6层,55.67,平层/简装,259.0,八角南路,石景山,无,2023年08月20日,普通住宅,46525
2室2厅,中楼层/共25层,92.15,平层/精装,605.0,融景城,石景山,配备电梯,2023年08月30日,普通住宅,65654
3室2厅,高楼层/共24层,109.83,平层/精装,590.0,重聚园,石景山,配备电梯,2023年08月17日,普通住宅,53720
1室1厅,高楼层/共24层,62.63,平层/简装,309.0,重聚园,石景山,配备电梯,2023年08月13日,普通住宅,49338
2室1厅,中楼层/共6层,59.04,平层/毛坯,230.0,古城北路,石景山,无,2023年08月12日,普通住宅,38957
2室1厅,中楼层/共6层,52.25,平层/简装,200.0,八角北路,石景山,无,2023年08月09日,普通住宅,38278
2室1厅,低楼层/共20层,79.31,平层/精装,456.0,中海长安雅苑,石景山,配备电梯,2023年08月09日,普通住宅,57496
2室1厅,顶层/共5层,77.42,平层/简装,338.0,古城南路,石景山,无,2023年08月12日,普通住宅,43658
2室1厅,顶层/共6层,58.94,平层/精装,232.0,八角中里,石景山,无,2023年08月07日,普通住宅,39363
2室1厅,中楼层/共6层,60.32,平层/精装,258.0,永乐西区,石景山,无,2023年08月06日,普通住宅,42772
3室1厅,底层/共6层,59.24,平层/精装,358.0,老山西里,石景山,无,2023年12月23日,普通住宅,60433
2室1厅,高楼层/共16层,69.31,平层/简装,299.0,双锦园,石景山,配备电梯,2023年08月06日,普通住宅,43140
1室1厅,中楼层/共31层,58.27,平层/简装,205.0,金隅滨和园7号院,石景山,配备电梯,2023年08月02日,普通住宅,35182
2室1厅,底层/共22层,72.94,平层/精装,392.0,中海长安雅苑,石景山,配备电梯,2023年07月30日,普通住宅,53743
2室1厅,低楼层/共20层,85.03,平层/精装,436.0,拾景名苑,石景山,配备电梯,2023年07月28日,普通住宅,51277
2室1厅,低楼层/共6层,59.87,平层/简装,179.0,广宁村,石景山,无,2023年07月20日,普通住宅,29899
2室1厅,高楼层/共6层,74.01,平层/精装,375.0,翠谷玉景,石景山,无,2023年07月20日,普通住宅,50669
2室1厅,顶层/共6层,57.5,平层/简装,148.0,燕山水泥厂,石景山,无,2023年08月16日,普通住宅,25740
3室1厅,高楼层/共6层,59.27,平层/简装,238.0,古城北路,石景山,无,2023年07月17日,普通住宅,40156
2室1厅,中楼层/共6层,67.99,平层/简装,306.0,碣石坪,石景山,无,2023年07月16日,普通住宅,45007
3室1厅,底层/共5层,54.12,平层/精装,241.0,古城环卫楼,石景山,无,2023年07月12日,普通住宅,44531
1室1厅,中楼层/共6层,34.34,平层/简装,162.0,八角南路,石景山,无,2023年07月10日,普通住宅,47176
2室1厅,底层/共6层,50.71,平层/简装,259.0,玉泉路西街2号院,石景山,无,2023年07月10日,普通住宅,51075
2室1厅,顶层/共6层,58.35,平层/精装,239.0,永乐东区,石景山,无,2023年10月04日,普通住宅,40960
2室1厅,中楼层/共7层,70.61,平层/简装,338.0,海特花园西区,石景山,无,2023年07月09日,普通住宅,47869
2室1厅,中楼层/共6层,84.32,平层/其他,636.0,玉兴园,石景山,无,2023年07月17日,普通住宅,75427
2室2厅,顶层/共20层,118.86,平层/精装,500.0,西成忆树,石景山,配备电梯,2023年07月16日,普通住宅,42067
2室1厅,高楼层/共6层,61.45,平层/简装,166.0,南宫,石景山,无,2023年07月21日,普通住宅,27014
2室1厅,中楼层/共14层,64.16,平层/精装,279.0,杨庄小区,石景山,配备电梯,2023年07月08日,普通住宅,43486
3室2厅,中楼层/共8层,115.25,平层/精装,895.0,中海首钢长安云尚,石景山,配备电梯,2023年07月19日,普通住宅,77658
1室1厅,中楼层/共14层,44.88,平层/简装,179.0,青年公寓,石景山,配备电梯,2023年07月02日,普通住宅,39885
3室2厅,低楼层/共20层,117.24,平层/精装,949.0,中海天钻,石景山,配备电梯,2023年11月18日,普通住宅,80946
2室1厅,中楼层/共18层,86.17,平层/精装,729.0,远洋沁山水上品,石景山,配备电梯,2023年06月29日,普通住宅,84601
3室1厅,高楼层/共6层,78.85,平层/简装,415.0,依翠园,石景山,无,2023年06月29日,普通住宅,52632
2室1厅,中楼层/共6层,46.41,平层/精装,225.0,八角北路,石景山,无,2023年06月27日,普通住宅,48481
3室1厅,中楼层/共6层,87.89,平层/精装,543.8,中海长安雅苑,石景山,配备电梯,2023年06月29日,普通住宅,61873
1室0厅,底层/共5层,23.93,平层/精装,133.0,八角路小区,石景山,无,2023年10月26日,普通住宅,55579
2室1厅,中楼层/共6层,58.63,平层/简装,245.0,八角北路,石景山,无,2023年06月20日,普通住宅,41788
1室1厅,低楼层/共31层,56.39,平层/精装,156.0,金隅滨和园燕堤中街6号院,石景山,配备电梯,2023年07月09日,普通住宅,27665
2室1厅,中楼层/共16层,83.68,平层/简装,370.0,杨庄中区,石景山,配备电梯,2023年07月02日,普通住宅,44217
4室2厅,中楼层/共13层,143.83,平层/精装,1145.0,中海寰宇天下景山府,石景山,配备电梯,2023年06月09日,普通住宅,79608
2室1厅,低楼层/共6层,63.1,平层/简装,212.0,模式口西里,石景山,无,2023年06月07日,普通住宅,33598
2室1厅,底层/共6层,74.13,平层/精装,260.0,永乐西区,石景山,无,2023年06月11日,普通住宅,35074
2室1厅,顶层/共14层,85.8,平层/精装,352.0,西引力,石景山,配备电梯,2023年07月02日,普通住宅,41026
3室1厅,低楼层/共6层,74.57,平层/毛坯,376.0,永乐东区,石景山,配备电梯,2023年06月01日,普通住宅,50423
3室1厅,高楼层/共9层,113.63,平层/简装,660.0,聚兴园,石景山,配备电梯,2023年06月02日,普通住宅,58084
3室1厅,高楼层/共18层,145.95,平层/精装,1200.0,远洋山水,石景山,配备电梯,2023年05月31日,普通住宅,82220
2室1厅,低楼层/共6层,62.78,平层/毛坯,239.0,永乐东区,石景山,无,2023年05月26日,普通住宅,38070
1室1厅,低楼层/共18层,61.85,平层/精装,520.0,远洋沁山水上品,石景山,配备电梯,2023年05月21日,普通住宅,84075
2室1厅,底层/共6层,53.75,平层/毛坯,246.0,永乐西区,石景山,无,2023年07月19日,普通住宅,45768
2室1厅,高楼层/共21层,66.4,平层/精装,247.0,石景嘉园,石景山,配备电梯,2023年10月12日,普通住宅,37199
2室1厅,中楼层/共14层,56.14,平层/毛坯,285.0,苹果园小区一区,石景山,配备电梯,2023年06月02日,普通住宅,50766
2室1厅,中楼层/共6层,58.39,平层/精装,310.0,永乐东区,石景山,无,2023年05月08日,普通住宅,53092
1室1厅,低楼层/共11层,55.38,平层/精装,195.0,南宫嘉园,石景山,配备电梯,2023年05月13日,普通住宅,35212
1室1厅,低楼层/共6层,44.96,平层/简装,169.0,永乐西区,石景山,无,2023年05月03日,普通住宅,37589
1室1厅,低楼层/共23层,55.02,平层/简装,149.0,金隅滨和园2号院,石景山,配备电梯,2023年04月27日,普通住宅,27082
2室1厅,中楼层/共20层,60.44,平层/精装,335.0,永乐东区,石景山,配备电梯,2023年04月19日,普通住宅,55427
2室1厅,底层/共6层,65.3,平层/其他,260.0,永乐西区,石景山,无,2023年04月17日,普通住宅,39817
3室1厅,低楼层/共6层,68.43,平层/简装,330.0,八角北里,石景山,无,2023年04月03日,普通住宅,48225
3室1厅,中楼层/共6层,68.43,平层/简装,320.0,八角北里,石景山,无,2023年12月08日,普通住宅,46764
2室1厅,中楼层/共18层,79.55,平层/简装,468.0,鲁谷路74号院,石景山,配备电梯,2023年10月13日,普通住宅,58831
2室1厅,高楼层/共6层,60.44,平层/简装,265.0,永乐西区,石景山,无,2023年03月06日,普通住宅,43846
2室1厅,中楼层/共31层,68.2,平层/精装,220.0,金隅滨和园1号院,石景山,配备电梯,2023年03月04日,普通住宅,32259
2室2厅,中楼层/共26层,110.91,平层/精装,718.0,远洋山水,石景山,配备电梯,2023年03月02日,普通住宅,64738
1室1厅,低楼层/共23层,56.11,平层/简装,186.0,金隅滨和园2号院,石景山,配备电梯,2022年12月20日,普通住宅,33150
1室1厅,底层/共6层,41.41,平层/精装,195.0,北重西厂,石景山,无,2022年08月06日,普通住宅,47091
2室1厅,中楼层/共5层,58.9,平层/精装,246.0,古城北路,石景山,无,2022年06月04日,普通住宅,41766
2室1厅,高楼层/共6层,66.05,平层/精装,299.0,西井小区一区,石景山,无,2023年12月30日,普通住宅,45269
1室1厅,低楼层/共28层,54.81,平层/简装,298.0,叠翠庭苑一区,石景山,配备电梯,2023年12月29日,普通住宅,54370
3室1厅,中楼层/共8层,89.29,平层/精装,695.0,中海首钢长安云尚,石景山,配备电梯,2023年12月27日,普通住宅,77837
3室1厅,高楼层/共7层,80.22,复式/毛坯,260.0,六合园,石景山,无,2023年12月28日,普通住宅,32411
3室1厅,低楼层/共6层,68.41,平层/毛坯,310.0,八角北路,石景山,无,2023年12月27日,普通住宅,45316
3室2厅,中楼层/共26层,137.78,平层/精装,950.0,远洋山水,石景山,配备电梯,2023年12月28日,普通住宅,68951
2室1厅,中楼层/共6层,52.9,平层/简装,199.0,模式口东里,石景山,无,2023年12月25日,普通住宅,37619
3室1厅,顶层/共6层,99.02,平层/简装,740.0,玉泉路65号院,石景山,配备电梯,2023年12月24日,普通住宅,74733
3室1厅,高楼层/共26层,110.36,平层/精装,695.0,远洋山水,石景山,配备电梯,2023年12月23日,普通住宅,62976
3室1厅,中楼层/共6层,59.49,平层/精装,275.0,地铁楼,石景山,无,2023年12月22日,普通住宅,46227
1室1厅,低楼层/共14层,44.88,平层/简装,183.0,青年公寓,石景山,配备电梯,2023年12月22日,普通住宅,40776
2室2厅,顶层/共9层,74.21,平层/其他,470.0,聚兴园,石景山,配备电梯,2023年12月21日,普通住宅,63334
3室1厅,顶层/共6层,59.59,平层/精装,370.0,高能物理研究所,石景山,无,2023年12月23日,普通住宅,62091
2室1厅,顶层/共6层,62.2,平层/简装,209.0,古城北路,石景山,无,2023年12月20日,普通住宅,33602
3室2厅,高楼层/共14层,145.89,平层/精装,1200.0,远洋山水,石景山,配备电梯,2023年12月20日,普通住宅,82254
2室1厅,高楼层/共10层,76.37,平层/精装,405.0,西山枫林三期,石景山,配备电梯,2023年12月19日,普通住宅,53032
3室1厅,顶层/共6层,85.31,复式/精装,396.0,西山枫林四期,石景山,无,2023年12月18日,普通住宅,46419
2室1厅,高楼层/共15层,95.49,平层/简装,560.0,聚兴园,石景山,配备电梯,2023年12月17日,普通住宅,58645
2室1厅,高楼层/共9层,71.3,平层/精装,326.0,古城南路,石景山,配备电梯,2023年12月17日,普通住宅,45723
2室1厅,中楼层/共6层,60.56,平层/简装,313.0,地震局宿舍,石景山,无,2023年12月17日,普通住宅,51685
1室1厅,顶层/共16层,76.21,平层/简装,320.0,琳琅庄园,石景山,配备电梯,2023年12月16日,普通住宅,41990
2室1厅,中楼层/共6层,53.97,平层/简装,208.0,八角南路,石景山,无,2023年12月16日,普通住宅,38540
2室1厅,低楼层/共10层,96.74,平层/精装,499.0,西山枫林三期,石景山,配备电梯,2023年12月15日,普通住宅,51582
2室1厅,中楼层/共6层,63.43,平层/精装,335.0,西井小区三区,石景山,无,2023年12月15日,普通住宅,52815
1室0厅,底层/共17层,44.55,平层/简装,208.0,叠翠庭苑一区,石景山,配备电梯,2023年12月15日,普通住宅,46690
2室1厅,中楼层/共18层,93.28,平层/精装,496.0,金泰阁,石景山,配备电梯,2023年12月15日,普通住宅,53174
3室1厅,顶层/共6层,84.94,复式/精装,390.0,西山枫林四期,石景山,无,2023年12月14日,普通住宅,45915
2室1厅,底层/共6层,46.66,平层/精装,257.0,老山西里,石景山,无,2023年12月14日,普通住宅,55080
2室1厅,中楼层/共6层,57.73,平层/简装,219.0,古城环卫楼,石景山,无,2023年12月13日,普通住宅,37936
3室2厅,中楼层/共6层,88.16,平层/精装,308.0,模式口西里,石景山,无,2023年12月10日,普通住宅,34937
4室3厅,顶层/共6层,158.41,复式/精装,1688.0,远洋天著春秋,石景山,无,2023年12月10日,普通住宅,106559
2室1厅,底层/共6层,75.05,平层/精装,420.0,依翠园,石景山,无,2023年12月09日,普通住宅,55963
1室1厅,中楼层/共6层,40.46,平层/精装,185.0,永乐西区,石景山,无,2023年12月18日,普通住宅,45725
1室1厅,底层/共5层,51.88,平层/精装,288.0,杨庄北区,石景山,无,2023年12月09日,普通住宅,55513
1室1厅,顶层/共11层,61.84,平层/精装,223.0,南宫嘉园,石景山,配备电梯,2023年12月09日,普通住宅,36061
2室1厅,高楼层/共28层,93.28,平层/简装,405.0,长安家园,石景山,配备电梯,2023年12月07日,普通住宅,43418
2室1厅,中楼层/共18层,69.23,平层/精装,320.0,六合园,石景山,配备电梯,2023年12月07日,普通住宅,46223
2室1厅,低楼层/共24层,88.34,平层/简装,402.0,西黄新村北里,石景山,配备电梯,2023年12月07日,普通住宅,45506
1室1厅,中楼层/共6层,59.15,平层/简装,288.0,杨庄北区,石景山,无,2023年12月07日,普通住宅,48690
2室1厅,顶层/共6层,59.69,平层/精装,189.0,模式口东里,石景山,无,2023年12月06日,普通住宅,31664
2室1厅,高楼层/共19层,95.74,平层/精装,468.0,和枫雅居,石景山,配备电梯,2023年12月06日,普通住宅,48883
2室1厅,低楼层/共6层,69.68,平层/精装,335.0,西下庄,石景山,无,2023年12月07日,普通住宅,48077
3室1厅,高楼层/共15层,106.87,平层/精装,750.0,京汉旭城,石景山,配备电梯,2023年12月06日,普通住宅,70179
3室1厅,中楼层/共26层,100.2,平层/简装,645.0,远洋山水,石景山,配备电梯,2023年12月04日,普通住宅,64372
1室1厅,顶层/共6层,33.85,平层/简装,155.0,八角南路,石景山,无,2023年12月16日,普通住宅,45791
1室1厅,低楼层/共25层,57.68,平层/精装,396.0,远洋山水,石景山,配备电梯,2023年12月03日,普通住宅,68655
2室1厅,底层/共16层,50.21,平层/简装,241.0,苹果园小区一区,石景山,配备电梯,2023年12月03日,普通住宅,47999
3室1厅,低楼层/共21层,142.15,平层/精装,1399.0,远洋沁山水,石景山,配备电梯,2023年12月20日,普通住宅,98418
1室1厅,中楼层/共24层,73.53,平层/精装,349.0,西黄新村北里,石景山,配备电梯,2023年12月02日,普通住宅,47464
2室1厅,中楼层/共18层,87.75,平层/简装,407.0,依翠园,石景山,配备电梯,2023年12月01日,普通住宅,46382
2室1厅,顶层/共26层,63.25,平层/精装,385.0,远洋山水,石景山,配备电梯,2023年12月04日,普通住宅,60870
2室2厅,中楼层/共18层,95.35,平层/简装,448.0,海特花园西区,石景山,配备电梯,2023年12月04日,普通住宅,46985
3室2厅,中楼层/共19层,141.59,平层/精装,875.0,鼎城世家,石景山,配备电梯,2023年12月06日,普通住宅,61799
3室1厅,顶层/共6层,84.8,平层/简装,346.0,西井小区四区,石景山,无,2023年11月30日,普通住宅,40802
2室1厅,低楼层/共21层,68.83,平层/精装,305.0,新都名苑,石景山,配备电梯,2023年11月29日,普通住宅,44313
3室1厅,高楼层/共16层,64.9,平层/简装,265.0,模式口西里,石景山,配备电梯,2023年11月28日,普通住宅,40833
1室1厅,高楼层/共13层,50.71,平层/简装,350.0,京汉旭城,石景山,配备电梯,2023年12月16日,普通住宅,69020
1室1厅,低楼层/共28层,46.21,平层/简装,240.0,叠翠庭苑一区,石景山,配备电梯,2023年12月08日,普通住宅,51937
2室1厅,底层/共16层,103.82,平层/精装,482.0,琳琅庄园,石景山,配备电梯,2023年11月27日,普通住宅,46427
2室1厅,中楼层/共6层,48.88,平层/简装,249.0,地震局宿舍,石景山,无,2023年11月27日,普通住宅,50942
2室1厅,中楼层/共6层,56.09,平层/简装,196.0,模式口东里,石景山,无,2023年11月26日,普通住宅,34944
2室1厅,高楼层/共6层,70.71,平层/精装,249.0,模式口北里,石景山,无,2023年11月30日,普通住宅,35215
2室1厅,中楼层/共16层,64.9,平层/精装,310.0,苹果园小区一区,石景山,配备电梯,2023年11月27日,普通住宅,47766
2室1厅,中楼层/共16层,76.68,平层/简装,386.0,苹果园小区三区,石景山,配备电梯,2023年12月17日,普通住宅,50340
2室1厅,中楼层/共5层,49.55,平层/简装,189.0,古城西路,石景山,无,2023年11月25日,普通住宅,38144
2室1厅,中楼层/共7层,78.2,平层/毛坯,368.0,金福苑,石景山,无,2023年11月25日,普通住宅,47059
1室1厅,低楼层/共6层,43.23,平层/简装,195.0,六场宿舍,石景山,无,2023年11月23日,普通住宅,45108
2室1厅,中楼层/共16层,57.2,平层/精装,270.0,八角南路,石景山,配备电梯,2023年11月20日,普通住宅,47203
2室1厅,中楼层/共21层,89.49,平层/精装,490.0,金顶阳光,石景山,配备电梯,2023年11月19日,普通住宅,54755
2室1厅,中楼层/共6层,50.53,平层/简装,195.0,西井小区一区,石景山,无,2023年11月19日,普通住宅,38591
4室1厅,中楼层/共5层,153.06,平层/精装,620.0,鲁谷村,石景山,无,2023年11月19日,普通住宅,40507
3室1厅,底层/共6层,97.09,平层/简装,552.0,地震局宿舍,石景山,无,2023年11月17日,普通住宅,56855
2室1厅,低楼层/共14层,64,平层/简装,280.0,杨庄小区,石景山,配备电梯,2023年11月18日,普通住宅,43750
3室1厅,高楼层/共10层,125.89,平层/精装,708.0,西山枫林三期,石景山,配备电梯,2023年11月16日,普通住宅,56240
2室1厅,高楼层/共6层,54.02,平层/简装,188.0,模式口西里,石景山,无,2023年11月12日,普通住宅,34802
2室1厅,顶层/共6层,62.41,平层/简装,178.0,现代生活,石景山,无,2023年11月12日,普通住宅,28522
2室1厅,低楼层/共21层,85.65,平层/简装,443.0,拾景名苑,石景山,配备电梯,2023年11月13日,普通住宅,51723
3室1厅,高楼层/共6层,85.07,平层/毛坯,250.0,模式口西里,石景山,无,2023年11月12日,普通住宅,29388
2室1厅,低楼层/共26层,90.22,平层/精装,569.0,融景城,石景山,配备电梯,2023年11月11日,普通住宅,63069
2室2厅,高楼层/共18层,99.33,平层/精装,459.0,海特花园西区,石景山,配备电梯,2023年11月10日,普通住宅,46210
1室1厅,中楼层/共25层,54.68,平层/精装,280.0,远洋山水,石景山,配备电梯,2023年11月10日,普通住宅,51208
1室1厅,底层/共31层,56.96,平层/精装,129.0,金隅滨和园1号院,石景山,配备电梯,2023年11月08日,普通住宅,22648
2室1厅,高楼层/共18层,101.9,平层/精装,542.0,西引力,石景山,配备电梯,2023年11月08日,普通住宅,53190
1室1厅,中楼层/共28层,54.64,平层/精装,312.0,叠翠庭苑一区,石景山,配备电梯,2023年11月05日,普通住宅,57102
1室1厅,中楼层/共6层,41.41,平层/简装,179.0,北重西厂,石景山,无,2023年11月05日,普通住宅,43227
3室2厅,高楼层/共19层,146.48,平层/精装,780.0,御景山,石景山,配备电梯,2023年11月02日,普通住宅,53250
2室1厅,中楼层/共14层,60.18,平层/简装,228.0,模式口西里,石景山,配备电梯,2023年11月01日,普通住宅,37887
2室1厅,低楼层/共16层,60.3,平层/精装,259.0,古城西路,石景山,配备电梯,2023年10月30日,普通住宅,42952
1室2厅,高楼层/共6层,39.87,平层/精装,170.0,永乐西区,石景山,无,2023年10月27日,普通住宅,42639
1室0厅,中楼层/共14层,44.74,平层/简装,185.0,青年公寓,石景山,配备电梯,2023年10月26日,普通住宅,41351
1室1厅,高楼层/共6层,49.04,平层/精装,213.0,依翠园,石景山,无,2023年10月26日,普通住宅,43434
2室1厅,低楼层/共12层,90.15,平层/简装,539.0,叠翠庭苑二区,石景山,配备电梯,2023年11月01日,普通住宅,59790
2室1厅,高楼层/共6层,60.19,平层/精装,264.0,赵山,石景山,无,2023年10月27日,普通住宅,43862
2室1厅,高楼层/共31层,76.62,平层/简装,299.0,金隅滨和园6号院,石景山,配备电梯,2023年10月23日,普通住宅,39024
2室2厅,顶层/共5层,83.4,复式/精装,415.0,西山枫林四期,石景山,无,2023年10月22日,普通住宅,49761
2室1厅,顶层/共6层,68,平层/简装,210.0,八大处副食楼,石景山,无,2023年10月16日,普通住宅,30883
3室1厅,低楼层/共18层,112.53,平层/简装,499.0,依翠园,石景山,配备电梯,2023年10月16日,普通住宅,44344
2室1厅,顶层/共6层,62.56,平层/精装,375.0,玉泉路65号院,石景山,无,2023年10月16日,普通住宅,59943
2室1厅,中楼层/共11层,95.96,平层/简装,549.0,西山枫林一二期,石景山,配备电梯,2023年10月15日,普通住宅,57212
3室1厅,顶层/共5层,59.44,平层/简装,235.0,十万坪,石景山,无,2023年10月15日,普通住宅,39536
2室1厅,低楼层/共6层,68.66,平层/精装,316.0,八场宿舍,石景山,无,2023年10月13日,普通住宅,46024
2室1厅,低楼层/共6层,63.05,平层/简装,295.0,北重西厂,石景山,无,2023年10月13日,普通住宅,46789
2室1厅,低楼层/共26层,80.44,平层/精装,470.0,融景城,石景山,配备电梯,2023年10月11日,普通住宅,58429
2室2厅,顶层/共3层,101.7,平层/简装,339.0,模式口北里,石景山,无,2023年10月11日,普通住宅,33334
2室1厅,中楼层/共18层,87.44,平层/简装,660.0,远洋沁山水上品,石景山,配备电梯,2023年10月09日,普通住宅,75481
2室1厅,顶层/共6层,57.71,平层/精装,238.0,永乐东区,石景山,无,2023年10月09日,普通住宅,41241
2室1厅,中楼层/共20层,89.6,平层/精装,459.0,杨庄北区,石景山,配备电梯,2023年10月09日,普通住宅,51228
2室2厅,高楼层/共23层,112.78,平层/精装,749.0,雍景四季,石景山,配备电梯,2023年10月09日,普通住宅,66413
2室1厅,高楼层/共15层,86.71,平层/精装,580.0,京汉旭城,石景山,配备电梯,2023年10月09日,普通住宅,66890
1室1厅,高楼层/共22层,51.19,平层/精装,289.0,西现代城,石景山,配备电梯,2023年10月06日,普通住宅,56457
2室1厅,顶层/共6层,58.95,平层/毛坯,155.0,高井,石景山,无,2023年10月06日,普通住宅,26294
2室1厅,中楼层/共7层,79.57,平层/简装,369.0,杨庄北区,石景山,无,2023年10月06日,普通住宅,46375
3室1厅,中楼层/共16层,64.7,平层/精装,330.0,八角南路,石景山,配备电梯,2023年10月06日,普通住宅,51005
1室1厅,中楼层/共5层,39.12,平层/精装,260.0,高能物理研究所,石景山,无,2023年09月30日,普通住宅,66463
2室1厅,中楼层/共16层,101.66,平层/精装,519.0,琳琅庄园,石景山,配备电梯,2023年10月02日,普通住宅,51053
2室2厅,高楼层/共22层,122.44,平层/精装,585.0,西现代城,石景山,配备电梯,2023年09月30日,普通住宅,47779
2室1厅,中楼层/共6层,57.63,平层/精装,227.0,永乐西区,石景山,无,2023年10月02日,普通住宅,39390
3室1厅,低楼层/共20层,101.19,平层/简装,409.0,杨庄北区,石景山,配备电梯,2023年09月28日,普通住宅,40420
