户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,低楼层/共18层,62.2,平层/简装,558.0,北洼西里,海淀,配备电梯,2023年11月09日,普通住宅,89711
1室1厅,高楼层/共15层,61.87,平层/简装,320.0,凯盛家园,海淀,配备电梯,2023年12月18日,普通住宅,51722
1室1厅,高楼层/共15层,67.65,平层/精装,528.0,永达逸家,海淀,配备电梯,2023年11月07日,普通住宅,78049
3室1厅,低楼层/共6层,120.99,平层/精装,860.0,永金里小区,海淀,无,2023年11月07日,普通住宅,71081
1室1厅,底层/共6层,45.5,平层/精装,468.0,新苑街10号院,海淀,无,2023年11月07日,普通住宅,102858
2室1厅,低楼层/共16层,63.2,平层/精装,770.0,建设部大院,海淀,配备电梯,2023年11月06日,普通住宅,121836
2室1厅,中楼层/共27层,72.86,平层/简装,635.0,城华园,海淀,配备电梯,2023年11月09日,普通住宅,87154
2室1厅,高楼层/共6层,60.8,平层/简装,670.0,清华园,海淀,无,2023年11月06日,普通住宅,110198
3室1厅,顶层/共4层,83.71,平层/简装,598.0,田村山南路9号院,海淀,无,2023年11月18日,普通住宅,71438
2室1厅,中楼层/共16层,79.94,平层/精装,410.0,海淀嘉郡,海淀,无,2023年11月12日,普通住宅,51289
3室1厅,高楼层/共18层,104.17,平层/精装,1038.0,双紫小区,海淀,配备电梯,2023年11月06日,普通住宅,99645
3室1厅,高楼层/共19层,108.19,平层/简装,1090.0,交大嘉园,海淀,配备电梯,2023年11月08日,普通住宅,100749
3室2厅,中楼层/共23层,128.1,平层/精装,1338.0,今典花园,海淀,配备电梯,2023年11月15日,普通住宅,104450
2室1厅,中楼层/共26层,111.81,平层/精装,1278.0,人济山庄,海淀,配备电梯,2023年11月23日,普通住宅,114302
1室1厅,中楼层/共6层,55.5,平层/简装,407.0,宝盛里,海淀,无,2023年11月05日,普通住宅,73334
2室1厅,中楼层/共19层,70.94,平层/精装,760.0,今典花园,海淀,配备电梯,2023年11月05日,普通住宅,107133
3室1厅,低楼层/共27层,93.86,平层/简装,720.0,城华园,海淀,配备电梯,2023年11月05日,普通住宅,76710
1室1厅,中楼层/共5层,41.8,平层/简装,430.0,车道沟10号院,海淀,无,2023年11月11日,普通住宅,102871
2室1厅,高楼层/共6层,66.13,平层/精装,539.0,阳光南里,海淀,无,2023年11月05日,普通住宅,81507
3室1厅,中楼层/共5层,80.09,平层/简装,690.0,万寿路1号院,海淀,无,2023年12月06日,普通住宅,86154
1室0厅,中楼层/共18层,42.35,平层/简装,390.0,强佑清河新城府学上院,海淀,配备电梯,2023年11月18日,普通住宅,92090
2室1厅,中楼层/共17层,94.93,平层/精装,1380.0,光大花园,海淀,配备电梯,2023年11月07日,普通住宅,145371
1室1厅,中楼层/共6层,39.3,平层/精装,330.0,定慧西里,海淀,无,2023年11月10日,普通住宅,83970
2室1厅,低楼层/共18层,80.9,平层/简装,735.0,北洼西里,海淀,配备电梯,2023年11月05日,普通住宅,90853
3室1厅,中楼层/共6层,87.73,平层/精装,980.0,后白堆子,海淀,无,2023年11月05日,普通住宅,111707
2室1厅,中楼层/共18层,100.35,平层/简装,738.0,知本时代,海淀,配备电梯,2023年11月05日,普通住宅,73543
1室1厅,中楼层/共8层,71.34,平层/精装,795.0,西山华府禧园,海淀,配备电梯,2023年11月05日,普通住宅,111439
2室1厅,低楼层/共6层,67.9,平层/简装,699.0,美丽西园,海淀,配备电梯,2023年11月09日,普通住宅,102946
1室1厅,中楼层/共18层,51,平层/精装,499.0,富润家园,海淀,配备电梯,2023年11月07日,普通住宅,97844
3室1厅,中楼层/共8层,107.41,平层/精装,946.0,和泓四季,海淀,配备电梯,2023年11月06日,普通住宅,88074
1室1厅,中楼层/共14层,62.24,平层/精装,460.0,天合家园,海淀,配备电梯,2023年11月04日,普通住宅,73908
3室1厅,中楼层/共6层,80,平层/精装,855.0,翠微中里,海淀,无,2023年11月04日,普通住宅,106875
3室1厅,高楼层/共6层,76.6,平层/简装,590.0,621小区,海淀,无,2023年11月03日,普通住宅,77024
3室1厅,底层/共6层,70.3,平层/其他,780.0,二里庄小区,海淀,配备电梯,2023年11月03日,普通住宅,110954
3室1厅,中楼层/共6层,89.6,平层/简装,799.0,圆明园西路3号院,海淀,无,2023年11月05日,普通住宅,89175
2室1厅,中楼层/共16层,108.79,平层/简装,1280.0,远大园六区,海淀,配备电梯,2023年11月25日,普通住宅,117658
3室1厅,低楼层/共6层,39.5,平层/精装,405.0,皂君庙丙4号院,海淀,无,2023年11月03日,普通住宅,102532
2室1厅,中楼层/共12层,73,平层/精装,580.0,八里庄北里,海淀,配备电梯,2023年11月02日,普通住宅,79453
1室1厅,底层/共12层,43,平层/精装,358.0,甘家口小区,海淀,配备电梯,2023年11月05日,普通住宅,83256
3室1厅,低楼层/共14层,94.14,平层/精装,1080.0,华清嘉园,海淀,配备电梯,2023年12月10日,普通住宅,114723
3室1厅,高楼层/共10层,103.99,平层/简装,812.0,玉海园三里,海淀,配备电梯,2023年11月02日,普通住宅,78085
3室2厅,中楼层/共18层,113.86,平层/简装,1190.0,气象西苑,海淀,配备电梯,2023年11月03日,普通住宅,104515
2室1厅,底层/共6层,67,平层/精装,460.0,建材城西二里,海淀,无,2023年11月02日,普通住宅,68657
2室1厅,中楼层/共9层,67.07,平层/精装,608.0,永定华庭,海淀,配备电梯,2023年11月04日,普通住宅,90652
2室1厅,高楼层/共6层,77.4,平层/简装,590.0,四道口9号院,海淀,无,2023年11月01日,普通住宅,76228
2室1厅,高楼层/共6层,63.2,平层/精装,630.0,万寿路27号院,海淀,无,2023年11月03日,普通住宅,99684
1室1厅,低楼层/共18层,44.7,平层/简装,385.0,复兴路79号院,海淀,配备电梯,2023年11月03日,普通住宅,86130
1室0厅,中楼层/共6层,42.41,平层/精装,450.0,西山华府禧园,海淀,无,2023年11月04日,普通住宅,106108
2室1厅,低楼层/共6层,67.76,平层/精装,269.0,同泽园西里,海淀,无,2023年11月01日,普通住宅,39699
2室1厅,低楼层/共16层,62.1,平层/精装,550.0,蓟门东里,海淀,配备电梯,2023年11月01日,普通住宅,88567
1室1厅,低楼层/共16层,46.3,平层/简装,362.0,八宝庄,海淀,配备电梯,2023年11月01日,普通住宅,78186
2室1厅,中楼层/共6层,64.05,平层/精装,555.0,裕隆新村,海淀,无,2023年11月02日,普通住宅,86652
3室1厅,低楼层/共18层,90.67,平层/精装,868.0,翠微南里,海淀,配备电梯,2023年11月02日,普通住宅,95732
2室1厅,中楼层/共16层,72.8,平层/简装,606.0,定慧西里,海淀,配备电梯,2023年11月06日,普通住宅,83242
3室2厅,低楼层/共12层,131.99,平层/简装,855.0,永金里小区,海淀,配备电梯,2023年11月03日,普通住宅,64778
3室1厅,底层/共6层,53.9,平层/简装,480.0,阜成路49号院,海淀,无,2023年11月12日,普通住宅,89054
2室1厅,低楼层/共6层,53.99,平层/精装,350.0,清河电信宿舍,海淀,无,2023年11月01日,普通住宅,64827
3室1厅,高楼层/共6层,80.7,平层/精装,850.0,王庄路27号院,海淀,无,2023年10月30日,普通住宅,105329
3室1厅,中楼层/共16层,67.9,平层/精装,750.0,万寿路甲15号院四区,海淀,配备电梯,2023年11月02日,普通住宅,110457
4室2厅,低楼层/共18层,181.46,平层/精装,2279.0,万寿园,海淀,配备电梯,2023年11月02日,普通住宅,125593
2室1厅,中楼层/共15层,73.6,平层/精装,749.0,莱圳家园,海淀,配备电梯,2023年10月30日,普通住宅,101767
2室1厅,中楼层/共6层,69.5,平层/简装,550.0,阳光南里,海淀,无,2023年11月07日,普通住宅,79137
3室2厅,中楼层/共6层,134.13,平层/简装,1220.0,万寿路12号院,海淀,无,2023年10月29日,普通住宅,90957
2室1厅,中楼层/共5层,57.96,平层/精装,530.0,展春园,海淀,无,2023年11月18日,普通住宅,91443
1室0厅,低楼层/共10层,44.8,平层/精装,483.0,上林溪,海淀,配备电梯,2023年10月29日,普通住宅,107813
2室1厅,高楼层/共6层,63.3,平层/其他,675.0,稻香园,海淀,无,2023年10月29日,普通住宅,106636
1室1厅,顶层/共16层,49.7,平层/精装,467.0,翠微中里,海淀,配备电梯,2023年10月29日,普通住宅,93964
2室1厅,低楼层/共6层,63.4,平层/简装,437.0,金沟河2号院,海淀,无,2023年10月31日,普通住宅,68928
2室1厅,中楼层/共6层,60.4,平层/简装,485.0,王庄路27号院,海淀,无,2023年10月30日,普通住宅,80299
2室1厅,低楼层/共16层,84.21,平层/精装,498.0,金隅瑞和园,海淀,配备电梯,2023年10月29日,普通住宅,59138
2室1厅,中楼层/共18层,75.9,平层/简装,708.0,世华龙樾一期西区,海淀,配备电梯,2023年10月29日,普通住宅,93281
1室1厅,中楼层/共14层,70.45,平层/精装,315.0,上庄馨瑞嘉园,海淀,配备电梯,2023年10月28日,普通住宅,44713
3室1厅,低楼层/共9层,84.59,平层/精装,1038.0,知春路2号院,海淀,配备电梯,2023年10月29日,普通住宅,122710
2室1厅,中楼层/共5层,66.4,平层/精装,530.0,羊坊店路16号院,海淀,无,2023年11月01日,普通住宅,79820
2室1厅,高楼层/共6层,57.19,平层/简装,475.0,动物园宿舍,海淀,无,2023年10月28日,普通住宅,83057
2室2厅,高楼层/共28层,124.24,平层/精装,1450.0,颐源居小区,海淀,配备电梯,2023年10月29日,普通住宅,116710
2室1厅,低楼层/共17层,66.85,平层/简装,650.0,交大东路56号院,海淀,配备电梯,2023年10月30日,普通住宅,97233
2室1厅,中楼层/共6层,108.01,平层/精装,1399.0,美丽经典园,海淀,配备电梯,2023年10月27日,普通住宅,129526
2室1厅,中楼层/共4层,67.3,平层/简装,510.0,北京邮电大学,海淀,无,2023年10月28日,普通住宅,75781
2室1厅,中楼层/共6层,58.9,平层/简装,645.0,稻香园,海淀,无,2023年11月02日,普通住宅,109508
2室1厅,高楼层/共6层,58.2,平层/简装,520.0,翠微路4号,海淀,无,2023年12月08日,普通住宅,89348
1室1厅,低楼层/共18层,43.7,平层/简装,399.0,明光村小区,海淀,配备电梯,2023年10月26日,普通住宅,91305
2室2厅,中楼层/共11层,89.48,平层/精装,1190.0,橡树湾二期,海淀,配备电梯,2023年10月27日,普通住宅,132991
2室1厅,中楼层/共5层,66.1,平层/简装,560.0,车道沟10号院,海淀,无,2023年10月27日,普通住宅,84721
2室1厅,顶层/共4层,56.6,平层/简装,295.0,北分厂,海淀,无,2023年10月26日,普通住宅,52121
1室1厅,底层/共6层,40.4,平层/精装,425.0,牡丹园东里,海淀,无,2023年10月26日,普通住宅,105199
1室1厅,底层/共6层,53.9,平层/简装,435.0,菊园,海淀,无,2023年10月25日,普通住宅,80706
2室1厅,中楼层/共15层,43.6,平层/精装,395.0,芙蓉里,海淀,配备电梯,2023年10月25日,普通住宅,90597
1室1厅,高楼层/共12层,43,平层/简装,382.0,甘家口小区,海淀,配备电梯,2023年10月26日,普通住宅,88838
2室2厅,顶层/共16层,90.45,平层/简装,620.0,福美苑,海淀,配备电梯,2023年10月24日,普通住宅,68547
2室1厅,底层/共5层,57,平层/简装,620.0,冶金大院,海淀,无,2023年10月25日,普通住宅,108772
3室2厅,中楼层/共12层,146.23,平层/精装,1248.0,熙湖,海淀,配备电梯,2023年10月26日,普通住宅,85346
2室1厅,高楼层/共6层,58.2,平层/简装,538.0,大柳树9号院,海淀,无,2023年10月24日,普通住宅,92440
2室1厅,高楼层/共26层,106.62,平层/其他,499.0,华天大厦,海淀,配备电梯,2023年10月23日,普通住宅,46802
3室1厅,中楼层/共16层,89.18,平层/精装,999.0,师大北路21号院,海淀,配备电梯,2023年10月28日,普通住宅,112021
3室2厅,中楼层/共9层,140.6,平层/简装,1465.0,乐府江南,海淀,配备电梯,2023年11月22日,普通住宅,104197
3室1厅,中楼层/共6层,71.1,平层/精装,770.0,西三环北路105号院,海淀,无,2023年10月30日,普通住宅,108299
3室2厅,中楼层/共5层,123.04,平层/精装,1290.0,领秀新硅谷2号院,海淀,配备电梯,2023年10月22日,普通住宅,104844
2室2厅,底层/共6层,78.36,平层/精装,730.0,静淑东里,海淀,无,2023年10月22日,普通住宅,93160
2室1厅,顶层/共18层,61.53,平层/精装,710.0,建设部大院,海淀,配备电梯,2023年10月22日,普通住宅,115391
3室1厅,低楼层/共6层,68.7,平层/简装,860.0,双榆树北里,海淀,无,2023年10月22日,普通住宅,125182
2室1厅,中楼层/共20层,74.51,平层/精装,780.0,苏州街52号院,海淀,配备电梯,2023年10月22日,普通住宅,104684
1室1厅,低楼层/共22层,53.67,平层/精装,367.0,智慧大厦,海淀,配备电梯,2023年10月24日,普通住宅,68381
2室2厅,中楼层/共25层,89.56,平层/精装,748.0,八家嘉园,海淀,配备电梯,2023年12月15日,普通住宅,83520
3室2厅,低楼层/共16层,129.31,平层/简装,1090.0,定慧东里,海淀,配备电梯,2023年10月21日,普通住宅,84294
3室1厅,高楼层/共6层,71.1,平层/精装,555.0,金沟河12号院,海淀,无,2023年10月21日,普通住宅,78060
1室1厅,中楼层/共19层,51.66,平层/精装,450.0,文慧园路56号,海淀,配备电梯,2023年11月02日,普通住宅,87109
2室2厅,中楼层/共6层,60.6,平层/精装,590.0,翠微路2号院,海淀,无,2023年10月21日,普通住宅,97360
3室2厅,低楼层/共6层,68.5,平层/简装,580.0,永定路17号院,海淀,无,2023年10月20日,普通住宅,84672
2室1厅,中楼层/共5层,55.5,平层/简装,483.0,八宝庄,海淀,无,2023年10月21日,普通住宅,87028
3室1厅,中楼层/共6层,70.1,平层/简装,450.0,永泰东里,海淀,无,2023年12月21日,普通住宅,64195
2室1厅,高楼层/共22层,76.4,平层/精装,675.0,红联南村46号院,海淀,配备电梯,2023年10月21日,普通住宅,88351
2室2厅,中楼层/共10层,114.73,平层/简装,1090.0,百旺茉莉园,海淀,配备电梯,2023年11月03日,普通住宅,95006
2室1厅,顶层/共6层,53.2,平层/精装,335.0,田村48号院,海淀,无,2023年10月22日,普通住宅,62970
2室1厅,低楼层/共16层,106.85,平层/精装,1140.0,高第小区,海淀,配备电梯,2023年10月20日,普通住宅,106692
3室1厅,高楼层/共17层,74.3,平层/精装,630.0,永定路70号院,海淀,配备电梯,2023年10月22日,普通住宅,84792
3室1厅,中楼层/共6层,75.9,平层/简装,986.0,知春东里,海淀,配备电梯,2023年10月19日,普通住宅,129908
3室2厅,高楼层/共22层,141.42,平层/精装,1749.0,橡树湾二期,海淀,配备电梯,2023年10月22日,普通住宅,123675
1室1厅,底层/共16层,52.69,平层/简装,410.0,五福玲珑居北区,海淀,配备电梯,2023年10月28日,普通住宅,77814
1室1厅,低楼层/共16层,62.35,平层/简装,484.0,八里庄北里,海淀,配备电梯,2023年12月20日,普通住宅,77627
2室1厅,低楼层/共17层,83.91,平层/精装,880.0,定慧福里南区,海淀,配备电梯,2023年10月19日,普通住宅,104875
2室1厅,中楼层/共16层,50.69,平层/精装,480.0,西单宿舍,海淀,配备电梯,2023年12月24日,普通住宅,94694
3室1厅,中楼层/共6层,85.22,平层/简装,730.0,成府路20号院,海淀,无,2023年10月18日,普通住宅,85661
2室1厅,低楼层/共14层,70.45,平层/精装,525.0,天合家园,海淀,配备电梯,2023年10月18日,普通住宅,74521
2室1厅,低楼层/共19层,85.84,平层/其他,598.0,清缘东里,海淀,配备电梯,2023年10月20日,普通住宅,69665
1室1厅,中楼层/共6层,44.4,平层/精装,325.0,永定路18号院,海淀,无,2023年10月27日,普通住宅,73199
2室1厅,低楼层/共6层,107.36,平层/简装,598.0,颐丰庄园,海淀,配备电梯,2023年10月20日,普通住宅,55701
3室2厅,中楼层/共6层,132.48,平层/精装,1299.0,冠城大通百旺府,海淀,配备电梯,2023年10月21日,普通住宅,98053
2室2厅,中楼层/共4层,116.5,平层/精装,1350.0,玲珑花园,海淀,无,2023年10月19日,普通住宅,115880
3室2厅,低楼层/共6层,96.67,平层/简装,845.0,建清园,海淀,无,2023年10月17日,普通住宅,87411
3室1厅,低楼层/共6层,75.2,平层/精装,1020.0,知春东里,海淀,无,2023年10月19日,普通住宅,135639
2室1厅,中楼层/共6层,76.9,平层/简装,666.0,夏霖园,海淀,无,2023年10月17日,普通住宅,86606
2室1厅,中楼层/共11层,86.5,平层/简装,628.0,玉海园二里,海淀,配备电梯,2023年10月17日,普通住宅,72602
2室1厅,底层/共6层,51.4,平层/简装,480.0,西郊宾馆,海淀,无,2023年10月16日,普通住宅,93386
3室2厅,高楼层/共15层,181.85,平层/精装,2480.0,鲁艺上河村,海淀,配备电梯,2023年10月20日,普通住宅,136377
2室2厅,顶层/共12层,87.97,平层/精装,655.0,玉海园二里,海淀,配备电梯,2023年10月16日,普通住宅,74458
3室1厅,高楼层/共6层,77.4,平层/简装,725.0,高梁桥斜街乙40号院,海淀,无,2023年10月16日,普通住宅,93670
4室2厅,中楼层/共7层,183.93,平层/精装,2380.0,汤泉逸墅,海淀,配备电梯,2023年11月21日,普通住宅,129398
3室1厅,低楼层/共6层,59.8,平层/简装,585.0,小南庄社区,海淀,配备电梯,2023年10月15日,普通住宅,97827
1室1厅,底层/共18层,39.79,平层/简装,509.0,建设部大院,海淀,配备电梯,2023年11月09日,普通住宅,127922
1室1厅,低楼层/共18层,52.62,平层/简装,455.0,安宁佳园,海淀,配备电梯,2023年10月16日,普通住宅,86470
2室1厅,低楼层/共14层,63.97,平层/精装,675.0,花园路8号院,海淀,配备电梯,2023年10月14日,普通住宅,105519
2室1厅,中楼层/共6层,84.33,平层/精装,686.0,幸福时光,海淀,无,2023年10月15日,普通住宅,81348
1室1厅,中楼层/共6层,64.05,平层/精装,575.0,裕隆新村,海淀,无,2023年10月16日,普通住宅,89774
3室2厅,高楼层/共16层,146.45,平层/简装,1480.0,远大园六区,海淀,配备电梯,2023年10月14日,普通住宅,101059
2室2厅,中楼层/共22层,88.83,平层/简装,819.0,学院南路15号院,海淀,配备电梯,2023年10月13日,普通住宅,92199
4室2厅,低楼层/共13层,164.4,平层/精装,2260.0,晴波园,海淀,配备电梯,2023年10月16日,普通住宅,137470
2室1厅,底层/共6层,56,平层/简装,568.0,复兴路甲49号,海淀,无,2023年12月17日,普通住宅,101429
2室2厅,高楼层/共12层,60.92,平层/精装,739.0,复兴路乙59号,海淀,配备电梯,2023年10月14日,普通住宅,121307
3室1厅,中楼层/共8层,92.18,平层/简装,1090.0,中关村东路111号院,海淀,配备电梯,2023年10月18日,普通住宅,118247
2室1厅,中楼层/共6层,66.83,平层/简装,523.0,菊园,海淀,无,2023年11月02日,普通住宅,78259
2室1厅,高楼层/共24层,106.2,平层/简装,1050.0,都景苑,海淀,配备电梯,2023年10月17日,普通住宅,98871
2室1厅,高楼层/共16层,107.12,平层/精装,1250.0,远大园四区,海淀,配备电梯,2023年10月18日,普通住宅,116692
3室2厅,低楼层/共16层,136.1,平层/精装,1813.0,颐源居小区,海淀,配备电梯,2023年10月14日,普通住宅,133211
2室1厅,中楼层/共6层,71.61,平层/精装,545.0,五棵松26号院,海淀,无,2023年10月12日,普通住宅,76107
1室1厅,高楼层/共6层,49.3,平层/精装,480.0,车公庄西路35号院,海淀,无,2023年10月13日,普通住宅,97364
1室1厅,高楼层/共22层,81.94,平层/精装,749.0,西屋国际,海淀,配备电梯,2023年10月12日,普通住宅,91409
3室1厅,中楼层/共16层,108.82,平层/精装,1558.0,北蜂窝路5号院,海淀,配备电梯,2023年10月13日,普通住宅,143173
3室1厅,低楼层/共6层,69.1,平层/简装,525.0,金沟河5号院,海淀,无,2023年10月12日,普通住宅,75977
2室1厅,底层/共5层,48.2,平层/简装,510.0,翠微路2号院,海淀,无,2023年10月12日,普通住宅,105810
2室1厅,中楼层/共6层,76.67,平层/简装,660.0,夏霖园,海淀,无,2023年10月12日,普通住宅,86084
2室1厅,中楼层/共5层,66.1,平层/简装,639.0,复兴路甲49号,海淀,无,2023年10月15日,普通住宅,96672
2室1厅,中楼层/共6层,64.35,平层/简装,425.0,阳光南里,海淀,无,2023年10月12日,普通住宅,66046
3室1厅,中楼层/共8层,98.71,平层/精装,940.0,燕尚园,海淀,配备电梯,2023年10月12日,普通住宅,95229
2室1厅,低楼层/共15层,81.66,平层/精装,799.0,逸成东苑,海淀,配备电梯,2023年10月10日,普通住宅,97845
2室1厅,中楼层/共6层,64.82,平层/精装,609.0,小南庄社区,海淀,无,2023年10月11日,普通住宅,93953
1室1厅,低楼层/共17层,68.24,平层/简装,630.0,晨月园,海淀,配备电梯,2023年10月12日,普通住宅,92322
2室1厅,高楼层/共6层,60.32,平层/毛坯,560.0,玉海园一里,海淀,无,2023年11月18日,普通住宅,92839
2室1厅,低楼层/共6层,55.85,平层/毛坯,438.0,幸福时光,海淀,无,2023年10月11日,普通住宅,78425
2室1厅,中楼层/共6层,57.23,平层/精装,509.0,红联村,海淀,无,2023年11月18日,普通住宅,88940
2室1厅,中楼层/共6层,74.35,平层/简装,458.0,海澜中苑,海淀,无,2023年10月09日,普通住宅,61601
2室1厅,中楼层/共8层,95.94,平层/简装,600.0,保利西山林语,海淀,配备电梯,2023年10月09日,普通住宅,62540
2室1厅,中楼层/共6层,60.5,平层/精装,589.0,车道沟南里,海淀,配备电梯,2023年10月09日,普通住宅,97356
2室1厅,中楼层/共14层,57.7,平层/简装,575.0,文慧园北路26号院,海淀,配备电梯,2023年10月08日,普通住宅,99654
3室1厅,低楼层/共6层,77.3,平层/简装,770.0,七贤村,海淀,无,2023年10月08日,普通住宅,99612
2室1厅,高楼层/共6层,59.6,平层/精装,580.0,西直门北大街43号院,海淀,无,2023年10月08日,普通住宅,97316
2室1厅,中楼层/共15层,83.61,平层/精装,659.0,天合家园,海淀,配备电梯,2023年10月26日,普通住宅,78819
2室1厅,低楼层/共18层,70.68,平层/精装,615.0,北洼西里,海淀,配备电梯,2023年10月17日,普通住宅,87012
2室1厅,底层/共6层,68.83,平层/精装,513.0,阳光南里,海淀,无,2023年10月07日,普通住宅,74532
2室1厅,中楼层/共6层,55,平层/简装,520.0,八里庄北里,海淀,无,2023年10月08日,普通住宅,94546
1室1厅,中楼层/共9层,50.09,平层/其他,699.0,蜂鸟家园,海淀,配备电梯,2023年10月07日,普通住宅,139549
3室1厅,低楼层/共21层,80.4,平层/简装,770.0,车道沟南里,海淀,配备电梯,2023年10月07日,普通住宅,95772
2室1厅,高楼层/共6层,71.96,平层/简装,476.0,建清园,海淀,无,2023年10月07日,普通住宅,66148
1室1厅,高楼层/共6层,39.5,平层/其他,449.0,苏州街77号院,海淀,无,2023年10月07日,普通住宅,113671
2室2厅,低楼层/共11层,114.79,平层/精装,1095.0,百旺茉莉园,海淀,配备电梯,2023年10月08日,普通住宅,95392
2室1厅,中楼层/共15层,74.6,平层/精装,625.0,双清路14号院,海淀,配备电梯,2023年10月16日,普通住宅,83781
3室1厅,顶层/共4层,68.86,平层/简装,600.0,北蜂窝30号院,海淀,无,2023年10月08日,普通住宅,87134
3室1厅,中楼层/共28层,125.24,平层/精装,1380.0,五道口嘉园,海淀,配备电梯,2023年10月20日,普通住宅,110189
2室1厅,高楼层/共6层,84.71,平层/精装,300.0,麓景嘉园北里,海淀,无,2023年10月20日,普通住宅,35415
3室2厅,中楼层/共12层,138.48,平层/精装,1199.0,丹青府,海淀,配备电梯,2023年10月07日,普通住宅,86583
3室1厅,低楼层/共6层,69.9,平层/简装,676.0,甘家口小区,海淀,无,2023年10月25日,普通住宅,96710
3室2厅,低楼层/共11层,121.58,平层/简装,1150.0,中海枫涟山庄,海淀,配备电梯,2023年10月24日,普通住宅,94588
2室2厅,中楼层/共11层,108.47,平层/精装,1248.0,上林溪,海淀,配备电梯,2023年10月08日,普通住宅,115055
2室1厅,底层/共6层,53.5,平层/简装,473.0,金沟河12号院,海淀,无,2023年10月05日,普通住宅,88412
2室1厅,中楼层/共5层,53,平层/精装,475.0,车道沟社区,海淀,无,2023年10月07日,普通住宅,89623
3室2厅,底层/共6层,153.41,平层/简装,1540.0,御墅临枫锦园一区,海淀,配备电梯,2023年10月05日,普通住宅,100385
1室1厅,高楼层/共21层,36.9,平层/其他,358.0,车道沟南里,海淀,配备电梯,2023年10月09日,普通住宅,97019
2室1厅,顶层/共16层,104.13,平层/精装,799.0,雪芳园,海淀,配备电梯,2023年10月04日,普通住宅,76732
2室1厅,高楼层/共16层,76.25,平层/精装,499.0,金隅瑞和园,海淀,配备电梯,2023年11月12日,普通住宅,65443
3室2厅,低楼层/共20层,154.32,平层/精装,1200.0,希格玛公寓,海淀,配备电梯,2023年10月04日,普通住宅,77761
1室1厅,底层/共6层,45.82,平层/精装,310.0,永泰东里,海淀,无,2023年10月06日,普通住宅,67657
1室1厅,中楼层/共16层,65.28,平层/简装,590.0,莱圳家园,海淀,配备电梯,2023年10月03日,普通住宅,90380
2室1厅,低楼层/共6层,59.15,平层/精装,435.0,建材城西二里,海淀,无,2023年10月04日,普通住宅,73542
1室1厅,顶层/共15层,58.6,平层/精装,435.0,永达逸家,海淀,配备电梯,2023年10月02日,普通住宅,74233
3室1厅,中楼层/共18层,140.75,平层/精装,910.0,今日家园,海淀,配备电梯,2023年10月07日,普通住宅,64654
3室2厅,低楼层/共6层,135.41,平层/简装,1258.0,锦顺佳园,海淀,配备电梯,2023年10月04日,普通住宅,92904
4室1厅,中楼层/共5层,111.3,平层/简装,1209.0,新外大街甲25号院,海淀,无,2023年10月11日,普通住宅,108626
1室1厅,中楼层/共15层,51.11,平层/毛坯,438.0,和泓四季,海淀,配备电梯,2023年10月02日,普通住宅,85698
1室0厅,低楼层/共16层,43.06,平层/精装,620.0,蜂鸟家园,海淀,配备电梯,2023年10月01日,普通住宅,143986
3室1厅,高楼层/共6层,94.77,平层/简装,749.0,玉海园三里,海淀,无,2023年09月29日,普通住宅,79034
3室1厅,中楼层/共5层,69.3,平层/简装,530.0,永泰园,海淀,无,2023年09月29日,普通住宅,76480
2室1厅,低楼层/共6层,57.9,平层/精装,696.0,知春东里,海淀,无,2023年09月30日,普通住宅,120208
3室1厅,高楼层/共18层,86.71,平层/简装,815.0,塔院小区,海淀,配备电梯,2023年11月14日,普通住宅,93992
1室1厅,低楼层/共16层,43.2,平层/简装,349.0,安装宿舍,海淀,配备电梯,2023年10月04日,普通住宅,80788
3室2厅,中楼层/共10层,151.13,平层/精装,948.0,正源尚峰尚水,海淀,配备电梯,2023年09月29日,普通住宅,62728
2室2厅,中楼层/共7层,123.37,平层/精装,1399.9,水云居,海淀,配备电梯,2023年10月06日,普通住宅,113472
2室1厅,中楼层/共6层,62.2,平层/精装,410.0,永泰庄甲6号院,海淀,无,2023年10月07日,普通住宅,65917
3室1厅,高楼层/共6层,57.1,平层/精装,629.0,双榆树北里,海淀,无,2023年09月28日,普通住宅,110158
1室1厅,低楼层/共15层,59.05,平层/简装,340.0,凯盛家园,海淀,配备电梯,2023年09月28日,普通住宅,57579
2室1厅,顶层/共6层,60.3,平层/精装,647.0,万寿路西街12号院,海淀,无,2023年09月29日,普通住宅,107297
3室2厅,低楼层/共18层,171.63,平层/简装,1890.0,垂虹园,海淀,配备电梯,2023年09月30日,普通住宅,110121
1室1厅,中楼层/共12层,34.29,平层/精装,326.0,五月华庭,海淀,配备电梯,2023年09月28日,普通住宅,95072
2室1厅,中楼层/共5层,60.8,平层/精装,555.0,乔建里,海淀,无,2023年09月27日,普通住宅,91283
2室1厅,高楼层/共18层,65.9,平层/精装,598.0,二里庄小区,海淀,配备电梯,2023年09月27日,普通住宅,90744
1室0厅,高楼层/共18层,25.28,平层/精装,310.0,强佑清河新城府学上院,海淀,配备电梯,2023年09月27日,普通住宅,122627
1室1厅,高楼层/共18层,38.01,平层/精装,380.0,强佑清河新城府学上院,海淀,配备电梯,2023年09月27日,普通住宅,99974
1室0厅,中楼层/共18层,40.82,平层/简装,320.0,强佑清河新城府学上院,海淀,配备电梯,2023年10月27日,普通住宅,78393
